##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +6.3036000e-13   +6.3036000e-13
  +3.6000000e-01   +3.9000000e-01   +6.3036000e-13   +6.3036000e-13
  +3.9000000e-01   +4.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +4.2000000e-01   +4.5000000e-01   +1.8910800e-12   +1.0918155e-12
  +4.5000000e-01   +4.8000000e-01   +6.3036000e-13   +6.3036000e-13
  +4.8000000e-01   +5.1000000e-01   +3.1518000e-12   +1.4095278e-12
  +5.1000000e-01   +5.4000000e-01   +1.2607200e-12   +8.9146366e-13
  +5.4000000e-01   +5.7000000e-01   +2.5214600e-12   +1.2607065e-12
  +5.7000000e-01   +6.0000000e-01   +4.4125200e-12   +1.6677637e-12
  +6.0000000e-01   +6.3000000e-01   +5.6732400e-12   +1.8910693e-12
  +6.3000000e-01   +6.6000000e-01   +6.9339600e-12   +2.0906482e-12
  +6.6000000e-01   +6.9000000e-01   +1.3237560e-11   +2.8886378e-12
  +6.9000000e-01   +7.2000000e-01   +1.5128620e-11   +3.0881080e-12
  +7.2000000e-01   +7.5000000e-01   +2.0171360e-11   +3.5658542e-12
  +7.5000000e-01   +7.8000000e-01   +3.4039400e-11   +4.6321455e-12
  +7.8000000e-01   +8.1000000e-01   +3.9082100e-11   +4.9634994e-12
  +8.1000000e-01   +8.4000000e-01   +4.9798200e-11   +5.6027547e-12
  +8.4000000e-01   +8.7000000e-01   +5.9253900e-11   +6.1115827e-12
  +8.7000000e-01   +9.0000000e-01   +9.0141700e-11   +7.5380017e-12
  +9.0000000e-01   +9.3000000e-01   +1.0148700e-10   +7.9983290e-12
  +9.3000000e-01   +9.6000000e-01   +1.2670100e-10   +8.9368334e-12
  +9.6000000e-01   +9.9000000e-01   +1.8217500e-10   +1.0716044e-11
  +9.9000000e-01   +1.0200000e+00   +2.0612600e-10   +1.1398849e-11
  +1.0200000e+00   +1.0500000e+00   +2.4962100e-10   +1.2543956e-11
  +1.0500000e+00   +1.0800000e+00   +2.7546700e-10   +1.3177386e-11
  +1.0800000e+00   +1.1100000e+00   +3.4543600e-10   +1.4756327e-11
  +1.1100000e+00   +1.1400000e+00   +3.9901800e-10   +1.5859492e-11
  +1.1400000e+00   +1.1700000e+00   +4.3305700e-10   +1.6522107e-11
  +1.1700000e+00   +1.2000000e+00   +5.1689300e-10   +1.8050669e-11
  +1.2000000e+00   +1.2300000e+00   +5.9694900e-10   +1.9398250e-11
  +1.2300000e+00   +1.2600000e+00   +6.6818300e-10   +2.0522952e-11
  +1.2600000e+00   +1.2900000e+00   +7.5516700e-10   +2.1818025e-11
  +1.2900000e+00   +1.3200000e+00   +7.9866700e-10   +2.2437554e-11
  +1.3200000e+00   +1.3500000e+00   +8.9701400e-10   +2.3778768e-11
  +1.3500000e+00   +1.3800000e+00   +9.2788000e-10   +2.4184778e-11
  +1.3800000e+00   +1.4100000e+00   +9.9661000e-10   +2.5064194e-11
  +1.4100000e+00   +1.4400000e+00   +9.9658000e-10   +2.5064173e-11
  +1.4400000e+00   +1.4700000e+00   +1.0394500e-09   +2.5597515e-11
  +1.4700000e+00   +1.5000000e+00   +1.0123400e-09   +2.5261532e-11
  +1.5000000e+00   +1.5300000e+00   +1.0413500e-09   +2.5620822e-11
  +1.5300000e+00   +1.5600000e+00   +1.0627800e-09   +2.5883077e-11
  +1.5600000e+00   +1.5900000e+00   +9.8904000e-10   +2.4968830e-11
  +1.5900000e+00   +1.6200000e+00   +9.9343000e-10   +2.5024513e-11
  +1.6200000e+00   +1.6500000e+00   +9.3609000e-10   +2.4291314e-11
  +1.6500000e+00   +1.6800000e+00   +9.0645000e-10   +2.3903810e-11
  +1.6800000e+00   +1.7100000e+00   +9.4680000e-10   +2.4429950e-11
  +1.7100000e+00   +1.7400000e+00   +8.7178500e-10   +2.3442221e-11
  +1.7400000e+00   +1.7700000e+00   +8.4846700e-10   +2.3126512e-11
  +1.7700000e+00   +1.8000000e+00   +8.1442100e-10   +2.2657875e-11
  +1.8000000e+00   +1.8300000e+00   +7.8416200e-10   +2.2232959e-11
  +1.8300000e+00   +1.8600000e+00   +7.5832200e-10   +2.1863512e-11
  +1.8600000e+00   +1.8900000e+00   +6.7007000e-10   +2.0552013e-11
  +1.8900000e+00   +1.9200000e+00   +7.2869400e-10   +2.1432176e-11
  +1.9200000e+00   +1.9500000e+00   +6.3225000e-10   +1.9963570e-11
  +1.9500000e+00   +1.9800000e+00   +5.9946900e-10   +1.9439199e-11
  +1.9800000e+00   +2.0100000e+00   +6.1459900e-10   +1.9682916e-11
  +2.0100000e+00   +2.0400000e+00   +5.9001500e-10   +1.9285195e-11
  +2.0400000e+00   +2.0700000e+00   +5.2382800e-10   +1.8171299e-11
  +2.0700000e+00   +2.1000000e+00   +4.9924500e-10   +1.7739863e-11
  +2.1000000e+00   +2.1300000e+00   +4.7213800e-10   +1.7251521e-11
