##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +1.2503000e-12   +1.2503000e-12
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.6000000e-01   +3.9000000e-01   +1.2503000e-12   +1.2503000e-12
  +3.9000000e-01   +4.2000000e-01   +1.2503000e-12   +1.2503000e-12
  +4.2000000e-01   +4.5000000e-01   +1.2503000e-12   +1.2503000e-12
  +4.5000000e-01   +4.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +4.8000000e-01   +5.1000000e-01   +2.5006000e-12   +1.7681912e-12
  +5.1000000e-01   +5.4000000e-01   +1.2503000e-12   +1.2503000e-12
  +5.4000000e-01   +5.7000000e-01   +5.0012000e-12   +2.5006146e-12
  +5.7000000e-01   +6.0000000e-01   +3.7509000e-12   +2.1655903e-12
  +6.0000000e-01   +6.3000000e-01   +2.5006000e-12   +1.7682000e-12
  +6.3000000e-01   +6.6000000e-01   +1.0002400e-11   +3.5363956e-12
  +6.6000000e-01   +6.9000000e-01   +8.7521000e-12   +3.3079923e-12
  +6.9000000e-01   +7.2000000e-01   +1.8754500e-11   +4.8424169e-12
  +7.2000000e-01   +7.5000000e-01   +2.8756900e-11   +5.9962816e-12
  +7.5000000e-01   +7.8000000e-01   +2.5006000e-11   +5.5915431e-12
  +7.8000000e-01   +8.1000000e-01   +3.6258700e-11   +6.7331000e-12
  +8.1000000e-01   +8.4000000e-01   +4.6261100e-11   +7.6053388e-12
  +8.4000000e-01   +8.7000000e-01   +7.1266000e-11   +9.4396037e-12
  +8.7000000e-01   +9.0000000e-01   +8.5020500e-11   +1.0310289e-11
  +9.0000000e-01   +9.3000000e-01   +1.1127810e-10   +1.1795318e-11
  +9.3000000e-01   +9.6000000e-01   +1.3878400e-10   +1.3172742e-11
  +9.6000000e-01   +9.9000000e-01   +1.5628800e-10   +1.3978786e-11
  +9.9000000e-01   +1.0200000e+00   +2.0755100e-10   +1.6109052e-11
  +1.0200000e+00   +1.0500000e+00   +2.2755600e-10   +1.6867555e-11
  +1.0500000e+00   +1.0800000e+00   +2.7381700e-10   +1.8502832e-11
  +1.0800000e+00   +1.1100000e+00   +3.7384100e-10   +2.1619817e-11
  +1.1100000e+00   +1.1400000e+00   +3.8884500e-10   +2.2049413e-11
  +1.1400000e+00   +1.1700000e+00   +4.5261200e-10   +2.3788697e-11
  +1.1700000e+00   +1.2000000e+00   +5.2637800e-10   +2.5653946e-11
  +1.2000000e+00   +1.2300000e+00   +5.3888300e-10   +2.5956944e-11
  +1.2300000e+00   +1.2600000e+00   +6.3390700e-10   +2.8152080e-11
  +1.2600000e+00   +1.2900000e+00   +7.4768600e-10   +3.0575310e-11
  +1.2900000e+00   +1.3200000e+00   +7.5393900e-10   +3.0702487e-11
  +1.3200000e+00   +1.3500000e+00   +7.3893000e-10   +3.0394886e-11
  +1.3500000e+00   +1.3800000e+00   +7.7644600e-10   +3.1157720e-11
  +1.3800000e+00   +1.4100000e+00   +7.7394300e-10   +3.1107320e-11
  +1.4100000e+00   +1.4400000e+00   +7.0267700e-10   +2.9640328e-11
  +1.4400000e+00   +1.4700000e+00   +6.8017100e-10   +2.9161945e-11
  +1.4700000e+00   +1.5000000e+00   +5.7389200e-10   +2.6786720e-11
  +1.5000000e+00   +1.5300000e+00   +5.2762900e-10   +2.5684582e-11
  +1.5300000e+00   +1.5600000e+00   +4.3510700e-10   +2.3324155e-11
  +1.5600000e+00   +1.5900000e+00   +3.0382400e-10   +1.9490339e-11
  +1.5900000e+00   +1.6200000e+00   +2.1880300e-10   +1.6539982e-11
  +1.6200000e+00   +1.6500000e+00   +1.5878800e-10   +1.4090166e-11
  +1.6500000e+00   +1.6800000e+00   +1.1127800e-10   +1.1795307e-11
  +1.6800000e+00   +1.7100000e+00   +8.7520700e-11   +1.0460782e-11
  +1.7100000e+00   +1.7400000e+00   +5.5013200e-11   +8.2935775e-12
  +1.7400000e+00   +1.7700000e+00   +5.0012000e-11   +7.9076465e-12
  +1.7700000e+00   +1.8000000e+00   +3.2507800e-11   +6.3753454e-12
  +1.8000000e+00   +1.8300000e+00   +2.5006000e-11   +5.5915365e-12
  +1.8300000e+00   +1.8600000e+00   +1.3753300e-11   +4.1467973e-12
  +1.8600000e+00   +1.8900000e+00   +1.7504200e-11   +4.6782087e-12
  +1.8900000e+00   +1.9200000e+00   +8.7521000e-12   +3.3079969e-12
  +1.9200000e+00   +1.9500000e+00   +1.3753300e-11   +4.1468095e-12
  +1.9500000e+00   +1.9800000e+00   +5.0012000e-12   +2.5006062e-12
  +1.9800000e+00   +2.0100000e+00   +2.5006000e-12   +1.7681912e-12
  +2.0100000e+00   +2.0400000e+00   +6.2515000e-12   +2.7957669e-12
  +2.0400000e+00   +2.0700000e+00   +1.2503000e-12   +1.2503000e-12
  +2.0700000e+00   +2.1000000e+00   +1.2503000e-12   +1.2503000e-12
  +2.1000000e+00   +2.1300000e+00   +1.2503000e-12   +1.2503000e-12
