# -----------------------------------------------------------------------------------------------------------
# Grid points of bottom-philic t-channel model obeying Omega h^2 = 0.12
# Data corresponds to results shown in Fig. 9 of
# "Bound-state effects on dark matter coannihilation: Pushing the boundaries of conversion-driven freeze-out"
# Mathias Garny, Jan Heisig, Phys.Rev.D 105 (2022) 5, 055004 [arXiv: 2112.01499]
# -----------------------------------------------------------------------------------------------------------
#        mx[GeV]    deltam[GeV]     msb[GeV]          yDMrelic                    ctau[m]                   relic_density              relDelta
         1300       7.2049        1307.2049        5.102206597849333e-7        0.3186006460572249        0.11999761458719768        0.1
         1300       9.16882        1309.16882        5.365520456837037e-7        0.15746626748573955        0.11999958455293638        0.18
         1300       12.85117        1312.85117        5.979677084756453e-7        0.059854784380961444        0.1200001631752148        0.33
         1300       17.0245        1317.0245        6.643306450376685e-7        0.026923774591710543        0.11999930075851387        0.5
         1300       20.706850000000003        1320.70685        7.230818586810239e-7        0.015244001190102104        0.11999890442254821        0.65
         1300       24.389200000000002        1324.3892        8.042380153042376e-7        0.008864427814697415        0.11999871831263632        0.8
         1300       26.8441        1326.8441        9.24297356489875e-7        0.005541455789822194        0.11999989207433037        0.9
         1300       28.07155        1328.07155        1.108645217898417e-6        0.003523979344223875        0.11999988119634172        0.95
         1300       28.56253        1328.56253        1.290036731083861e-6        0.0025145340839623272        0.11999995155142891        0.97
         1300       29.05351        1329.05351        1.7411582276490751e-6        0.001334430281746659        0.11999998821461506        0.99
         1300       29.299        1329.299        2.3820538381032792e-6        0.0007011677845882381        0.12005393502126156        1.0
         1400       4.75        1404.75        5.820253513678726e-7        3.1652510724697276        0.11996258215677337        0.0
         1400       5.0       1405.0       5.53139676804641e-7        1.3418954187308423        0.11998389283554103        0.011264356422260171
         1400       5.415817        1405.415817        5.388944235132514e-7        0.8278202391074673        0.11999205698934688        0.03
         1400       6.081634        1406.081634        5.340772660999694e-7        0.5237008068954528        0.11999783448905557        0.06
         1400       6.969390000000001        1406.96939        5.400921680771071e-7        0.3355189641089806        0.12000005029471213        0.1
         1400       8.744902        1408.744902        5.671699585897724e-7        0.16959225099750305        0.11999869920913224        0.18
         1400       12.073986999999999        1412.073987        6.337992254922247e-7        0.06551414033257318        0.11999904825949277        0.33
         1400       15.84695        1415.84695        7.095385296777462e-7        0.02942073334124928        0.1199991930175245        0.5
         1400       19.176035        1419.176035        7.764092688604208e-7        0.016605529642870043        0.11999898816992434        0.65
         1400       22.50512        1422.50512        8.691240664273218e-7        0.009582027322468383        0.11999896480656363        0.8
         1400       24.72451        1424.72451        1.0045388904977112e-6        0.005937971038579956        0.11999967330780333        0.9
         1400       25.834204999999997        1425.834205        1.2027647007489152e-6        0.0037936688486647392        0.11999986236601427        0.95
         1400       26.278083        1426.278083        1.3933803992856377e-6        0.002732135488995425        0.11999994572020059        0.97
         1400       26.721961        1426.721961        1.8536843038234355e-6        0.0014929708882472396        0.11999998575024783        0.99
         1400       26.9439        1426.9439        2.4784878892168443e-6        0.0008214567960579369        0.12003906804462972        1.0
         1500       4.75        1504.75        6.096847798059147e-7        3.088877849963637        0.11999375380041602        0.0
         1500       5.0       1505.0       5.834022714707453e-7        1.2917060489679617        0.11998443695874181        0.012638773735617075
         1500       5.343412        1505.343412        5.708866964725471e-7        0.8473630820821589        0.11999952085841852        0.03
         1500       5.936824        1505.936824        5.651006357254248e-7        0.5458705607215227        0.11999522996881866        0.06
         1500       6.72804        1506.72804        5.694375079817319e-7        0.3577197135648679        0.11999953885943494        0.1
         1500       8.310472        1508.310472        5.960066527810608e-7        0.18604213255320787        0.11999807810435886        0.18
         1500       11.277532        1511.277532        6.658429445865669e-7        0.07371003066411594        0.11999948641861868        0.33
         1500       14.6402        1514.6402        7.481335870676726e-7        0.033396305762118404        0.11999877519160183        0.5
         1500       17.60726        1517.60726        8.259117746141597e-7        0.018689212957454657        0.11999863279139664        0.65
         1500       20.57432        1520.57432        9.322325957218665e-7        0.010675637837431811        0.11999914404968592        0.8
         1500       22.55236        1522.55236        1.081545761546386e-6        0.0065877184290557425        0.11999977996093124        0.9
         1500       23.54138        1523.54138        1.2927858380407946e-6        0.004229005255086246        0.11999987510688259        0.95
         1500       23.936988        1523.936988        1.490758064567067e-6        0.0030755937079298603        0.11999995206361913        0.97
         1500       24.332596        1524.332596        1.9522521730747663e-6        0.0017353029759276453        0.11999998432805452        0.99
         1500       24.5304        1524.5304        2.5542689913560093e-6        0.0009973729094011879        0.12001963875713012        1.0
         1600       4.75        1604.75        6.25947196572647e-7        3.124290733370576        0.11995670620796371        0.0
         1600       5.0       1605.0       6.028809660256353e-7        1.2895711521537176        0.11998135450895679        0.014368559293296779
         1600       5.271973        1605.271973        5.946455274941904e-7        0.8982003761880712        0.11999008383577811        0.03
         1600       5.793946        1605.793946        5.911014587083913e-7        0.583318864848007        0.1199987028160979        0.06
         1600       6.48991        1606.48991        5.968798246703827e-7        0.3869465470445316        0.11995972788309275        0.1
         1600       7.881838        1607.881838        6.242210854355365e-7        0.20637003899308823        0.11999629121910421        0.18
         1600       10.491703000000001        1610.491703        6.966093328542158e-7        0.08422541822344093        0.1199993072573348        0.33
         1600       13.44955        1613.44955        7.842954903393904e-7        0.0387176583269878        0.11999858651500148        0.5
         1600       16.059415        1616.059415        8.71551152848415e-7        0.02161550777754741        0.12000277562225523        0.65
         1600       18.66928        1618.66928        9.896365514584766e-7        0.01229559291940249        0.1199987018950685        0.8
         1600       20.409190000000002        1620.40919        1.1527390727016656e-6        0.007557423371503817        0.11999992551195321        0.9
         1600       21.279145        1621.279145        1.3745040482091496e-6        0.004883978753543545        0.11999990703398163        0.95
         1600       21.627127        1621.627127        1.5764367942004011e-6        0.0035929542090494286        0.11999997132999954        0.97
         1600       21.975109        1621.975109        2.0289305733676894e-6        0.002100156366440267        0.11999999762167916        0.99
         1600       22.1491        1622.1491        2.598496259199253e-6        0.0012601454108408978        0.11999839556164581        1.0
         1700       4.75        1704.75        6.507491661288734e-7        3.0700134037247975        0.11999763950270265        0.0
         1700       5.0       1705.0       6.306549504928458e-7        1.2515823994865778        0.11999225704995917        0.016536907069197034
         1700       5.203531        1705.203531        6.250053287301084e-7        0.9355507251699925        0.11998704137029187        0.03
         1700       5.657062        1705.657062        6.221200357091632e-7        0.6163121131742544        0.11999925127711815        0.06
         1700       6.26177        1706.26177        6.276785390635548e-7        0.41645414382167384        0.11994970827693188        0.1
         1700       7.471185999999999        1707.471186        6.531230509590155e-7        0.22995914916484025        0.11996640212032599        0.18
         1700       9.738841        1709.738841        7.241494075502923e-7        0.09794849135058281        0.11999914491645369        0.33
         1700       12.30885        1712.30885        8.160131606420126e-7        0.04589084946689843        0.1199984785153835        0.5
         1700       14.576505        1714.576505        9.10146681088399e-7        0.025748652320558212        0.11999961949908243        0.65
         1700       16.844160000000002        1716.84416        1.041532558414975e-6        0.014551983761499817        0.11999917155270125        0.8
         1700       18.35593        1718.35593        1.2167396299445876e-6        0.008934923769079983        0.11999950751306344        0.9
         1700       19.111815        1719.111815        1.4460111725760507e-6        0.005824901230322621        0.11999992435078172        0.95
         1700       19.414169        1719.414169        1.6482569842600916e-6        0.004341769179602335        0.11999995029488882        0.97
         1700       19.716523        1719.716523        2.082061828962739e-6        0.002636606323383705        0.11999998714135554        0.99
         1700       19.8677        1719.8677        2.6220834658737114e-6        0.0016367478355836043        0.11996504847808863        1.0
         1800       4.75        1804.75        6.765143135689958e-7        3.006559080071669        0.11991942743081911        0.0
         1800       5.0       1805.0       6.595326260218286e-7        1.2112152046841396        0.11999209906476326        0.01920963862827812
         1800       5.140429        1805.140429        6.561249573672955e-7        0.975541793324656        0.1199878694117208        0.03
         1800       5.530858        1805.530858        6.54102859895612e-7        0.6516439412906552        0.11997263655486415        0.06
         1800       6.05143        1806.05143        6.595664773683531e-7        0.44824767318825565        0.11994608482034011        0.1
         1800       7.092574000000001        1807.092574        6.834380801493732e-7        0.2558699583774344        0.11996642004272881        0.18
         1800       9.044719        1809.044719        7.511206220125326e-7        0.11440654840328397        0.11998559356146492        0.33
         1800       11.257150000000001        1811.25715        8.445462894329127e-7        0.05505613334089976        0.11999947372879853        0.5
         1800       13.209295000000001        1813.209295        9.436593075741349e-7        0.03120464385572046        0.11999901993249268        0.65
         1800       15.161440000000002        1815.16144        1.0841265298294861e-6        0.017677493378704112        0.11999897308891198        0.8
         1800       16.462870000000002        1816.46287        1.2707910585087487e-6        0.010840059696481188        0.12000001051805226        0.9
         1800       17.113585        1817.113585        1.5036870245774095e-6        0.007146043253379913        0.11999993008678961        0.95
         1800       17.373871        1817.373871        1.7020644766800852e-6        0.005406459512259437        0.12000000271556874        0.97
         1800       17.634157000000002        1817.634157        2.093913773972539e-6        0.003464584378262036        0.12003224645376499        0.99
         1800       17.764300000000002        1817.7643        2.6170529891786608e-6        0.002184618265825072        0.11992525941779271        1.0
         2000       4.75        2004.75        7.196191990900742e-7        2.9504695265358967        0.1199982033932758        0.0
         2000       5.0       2005.0       7.097168680129464e-7        1.1614147787859943        0.11990581360929549        0.026742258116275335
         2000       5.68485        2005.68485        7.187879572171091e-7        0.5315044910729289        0.11999320622274283        0.1
         2000       9.42425        2009.42425        8.999899409954246e-7        0.08033231512406898        0.11998103107234634        0.5
         2000       13.163650000000002        2013.16365        1.3517994999452264e-6        0.01699561825148375        0.11999547179778931        0.9
         2000       13.91153        2013.91153        1.8935698516368766e-6        0.007702285236303984        0.1200000270072089        0.98
         2000       14.098500000000001        2014.0985        2.397142077463703e-6        0.004672410120639421        0.12000000888744161        1.0
         2200       4.75        2204.75        7.790917479029157e-7        2.767446194455124        0.1199815004214967        0.0
         2200       5.0       2205.0       7.777631638444263e-7        1.0632003891175632        0.1200029679456538        0.039032615653640176
         2200       5.39049        2205.3904899999998        7.90664661023437e-7        0.6168800669014495        0.12000027538312041        0.1
         2200       7.952450000000001        2207.95245        9.641303211208127e-7        0.11594730775839311        0.12000005507115154        0.5
         2200       10.514410000000002        2210.51441        1.4070410381929256e-6        0.028144029550414215        0.12000019314341819        0.9
         2200       11.026802        2211.026802        1.8693804612374092e-6        0.014341653328677385        0.12000002659759564        0.98
         2200       11.154900000000001        2211.1549        2.2098409796672296e-6        0.010004382139206312        0.12000001260706343        1.0
         2400       4.75        2404.75        8.62437908198877e-7        2.4626072435252158        0.12000132769622493        0.0
         2400       5.0       2405.0       8.729134527400805e-7        0.9203556062261913        0.12000143240703356        0.061947735934147076
         2400       5.153566        2405.153566        8.832556267462163e-7        0.7038180723167873        0.12000124352990632        0.1
         2400       6.76783        2406.76783        1.0496972280648196e-6        0.16491960996055463        0.12000057259999482        0.5
         2400       8.382094        2408.382094        1.4764899137896682e-6        0.047279549712862155        0.12000014209491812        0.9
         2400       8.7049468        2408.7049468        1.8456147629081544e-6        0.027605856048278        0.12000001964680286        0.98
         2400       8.78566        2408.78566        2.055448010881881e-6        0.021769714958381942        0.1200000204903798        1.0
         2500       4.75         2504.75        9.225373716135165e-7        2.241435420792247        0.12000099305203653        0.0
         2500       5.0         2505.0        9.416613325750902e-7        0.8236622124256657        0.12000157471998224        0.0833263425587226
         2500       5.0500251688999995        2505.0500251689        9.463832307999828e-7        0.7455701762387029        0.12000158662859606        0.1
         2500       6.250125844499999        2506.2501258445        1.1062205558399708e-6        0.19785461076377053        0.12000056727881134        0.5
         2500       7.450226520099999        2507.4502265201        1.5146565793081705e-6        0.06315434307871182        0.12000008691805215        0.9
         2500       7.690246655219999        2507.69024665522        1.827320220949694e-6        0.03992909186383249        0.12000001494268095        0.98
         2500       7.750251689        2507.750251689        1.9810474099900783e-6        0.033297290245228914        0.12000001476210966        1.0
         2600       4.75        2604.75        1.0027825213219555e-6        1.9725823070832766        0.1199984257486046        0.0
         2600       4.956089        2604.956089        1.0289407339794901e-6        0.7850182872889634        0.12000007229269193        0.1
         2600       5.0       2605.0       1.0350657190063971e-6        0.7088505768524395        0.12000002933030313        0.12130681404635864
         2600       5.780445        2605.780445        1.1813792926709506e-6        0.23871849317660537        0.11999918365449741        0.5
         2600       6.604801        2606.604801        1.5639993127100593e-6        0.0864893901973353        0.12000013427838412        0.9
         2600       6.7696722        2606.7696722        1.812835517356185e-6        0.059825910975734684        0.12000004548429571        0.98
         2600       6.81089        2606.81089        1.9173411049814578e-6        0.05254389199381429        0.12000003045754894        1.0
         2680       4.75       2684.75       1.0935777589711758e-6       1.7094322631998065       0.12000064984928738       0.0
         2680       4.886351255       2684.886351255       1.1208452075637492e-6       0.8135992280095528       0.12000017006567083       0.1
         2680       5.0       2685.0       1.1452037236802455e-6       0.596795766286233       0.1200005477901546       0.18334998090043259
         2680       5.431756275       2685.431756275       1.2660428063163663e-6       0.2816801233411956       0.12000025347620308       0.5
         2680       5.977161294999999       2685.977161295       1.6153025876686838e-6       0.11598759133038454       0.12000003516576861       0.9
         2680       6.086242298999999       2686.086242299       1.8035883902891669e-6       0.08726019574086462       0.12000000340492534       0.98
         2680       6.113512549999999       2686.11351255       1.8722032438496275e-6       0.07973930008383347       0.12000000705679076       1.0
         2735       4.75       2739.75       1.1822644173815166e-6       1.4924715646747442       0.12000019763752616       0.0
         2735       4.84112097       2739.84112097       1.2097348573086433e-6       0.8285713969617271       0.1200007301856635       0.1
         2735       5.0       2740.0       1.2617747965453185e-6       0.5016610305791137       0.12000012596250077       0.2743605560827547
         2735       5.20560485       2740.20560485       1.3484888847231275e-6       0.32161017848844947       0.12000033949852802       0.5
         2735       5.57008873       2740.57008873       1.6589893374187152e-6       0.1487020907257955       0.12000008657811771       0.9
         2735       5.642985506       2740.642985506       1.7983413049969545e-6       0.1195709357035229       0.12000004592310026       0.98
         2735       5.6612097       2740.6612097       1.8439660793749505e-6       0.11218366860833151       0.12000003022791891       1.0
         2775       4.75        2779.75        1.2741361885290788e-6        1.3037137270987573        0.12000030245395224        0.0
         2775       4.80964        2779.80964        1.301239176180612e-6        0.8310538865468641        0.12000021849961111        0.1
         2775       5.0       2780.0       1.4009212811797711e-6        0.41288049000059834        0.12000013170982025        0.4191817572099262
         2775       5.0482        2780.0482        1.433217745292728e-6        0.36177834702622574        0.12000012762372754        0.5
         2775       5.28676        2780.28676        1.6993005433837582e-6        0.18705381252741898        0.1200000656651665        0.9
         2775       5.334472        2780.334472        1.7993149841293432e-6        0.15863234870217133        0.12000004920185922        0.98
         2775       5.3464        2780.3464        1.829483176702972e-6        0.1515932579285002        0.12000002705896837        1.0
         2800       4.75        2804.75        1.354975584443481e-6        1.1631334592676086        0.1200003421688044        0.0
         2800       4.790505        2804.790505        1.381155446405307e-6        0.8232829564107326        0.12000033561596203        0.1
         2800       4.952525        2804.952525        1.5051879521492518e-6        0.39806512709872516        0.12000011322455317        0.5
         2800       5.0       2805.0       1.5548279958447112e-6        0.3381934081904296        0.12000011185271092        0.6172077521293665
         2800       5.114545        2805.114545        1.7276999733772691e-6        0.22646940093333748        0.12000005473611176        0.9
         2800       5.146949        2805.146949        1.8000513020055924e-6        0.1993345468901813        0.12000002221938474        0.98
         2800       5.15505        2805.15505        1.8206904509540986e-6        0.19271695749122214        0.12000003041006244        1.0
         2822       4.75        2826.75        1.4569540268730327e-6        1.013877523839879        0.11999979675702085        0.0
         2822       5.0       2827.0       1.8378537004339021e-6        0.2439451624119786        0.11999993705578312        1.0403662089055368
         2833       4.75        2837.75        1.5284138542306838e-6        0.9248637790829453        0.11999974776290323        0.0
         2833       5.0       2838.0       2.156673382090303e-6        0.1778392469837491        0.11999999650581596        1.567496394758293
         2840       4.75        2844.75        1.5865526341215483e-6        0.860434941917489        0.11999987347839461        0.0
         2840       5.0       2845.0       2.5709651683165924e-6        0.12545013771973307        0.11999999021977212        2.303510550078319
         2845       4.75        2849.75        1.637076802168495e-6        0.8095611460084655        0.11999985681023784        0.0
         2845       5.0       2850.0       3.184230339765451e-6        0.08192477011419881        0.1199999979130403        3.456380478363058
         2848       4.75        2852.75        1.672198527611958e-6        0.776726116424408        0.12000001238291912        0.0
         2848       5.0       2853.0       3.958774071211772e-6        0.05305893198505393        0.1199999994149152        4.92902208201891
