##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.6000000e-01   +3.9000000e-01   +6.3105000e-13   +6.3105000e-13
  +3.9000000e-01   +4.2000000e-01   +6.3105000e-13   +6.3105000e-13
  +4.2000000e-01   +4.5000000e-01   +6.3105000e-13   +6.3105000e-13
  +4.5000000e-01   +4.8000000e-01   +1.2621000e-12   +8.9244000e-13
  +4.8000000e-01   +5.1000000e-01   +6.3105000e-13   +6.3105000e-13
  +5.1000000e-01   +5.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +5.4000000e-01   +5.7000000e-01   +3.1552500e-12   +1.4110710e-12
  +5.7000000e-01   +6.0000000e-01   +3.7863000e-12   +1.5457508e-12
  +6.0000000e-01   +6.3000000e-01   +7.5726500e-12   +2.1860164e-12
  +6.3000000e-01   +6.6000000e-01   +1.0728000e-11   +2.6018931e-12
  +6.6000000e-01   +6.9000000e-01   +6.3105500e-12   +1.9955497e-12
  +6.9000000e-01   +7.2000000e-01   +1.0727950e-11   +2.6019063e-12
  +7.2000000e-01   +7.5000000e-01   +2.4611200e-11   +3.9409424e-12
  +7.5000000e-01   +7.8000000e-01   +3.2183700e-11   +4.5066643e-12
  +7.8000000e-01   +8.1000000e-01   +3.9756300e-11   +5.0089005e-12
  +8.1000000e-01   +8.4000000e-01   +5.1115500e-11   +5.6795072e-12
  +8.4000000e-01   +8.7000000e-01   +6.6260600e-11   +6.4663697e-12
  +8.7000000e-01   +9.0000000e-01   +9.7812200e-11   +7.8565505e-12
  +9.0000000e-01   +9.3000000e-01   +1.1106480e-10   +8.3717920e-12
  +9.3000000e-01   +9.6000000e-01   +1.3251800e-10   +9.1447382e-12
  +9.6000000e-01   +9.9000000e-01   +1.6533700e-10   +1.0214462e-11
  +9.9000000e-01   +1.0200000e+00   +1.8553000e-10   +1.0820291e-11
  +1.0200000e+00   +1.0500000e+00   +2.7576900e-10   +1.3191887e-11
  +1.0500000e+00   +1.0800000e+00   +2.7829300e-10   +1.3252157e-11
  +1.0800000e+00   +1.1100000e+00   +3.4771000e-10   +1.4812945e-11
  +1.1100000e+00   +1.1400000e+00   +3.5339100e-10   +1.4933447e-11
  +1.1400000e+00   +1.1700000e+00   +4.3163900e-10   +1.6504144e-11
  +1.1700000e+00   +1.2000000e+00   +5.3197700e-10   +1.8322243e-11
  +1.2000000e+00   +1.2300000e+00   +5.9003400e-10   +1.9296166e-11
  +1.2300000e+00   +1.2600000e+00   +6.9668200e-10   +2.0967606e-11
  +1.2600000e+00   +1.2900000e+00   +7.4148200e-10   +2.1631346e-11
  +1.2900000e+00   +1.3200000e+00   +8.1279400e-10   +2.2647667e-11
  +1.3200000e+00   +1.3500000e+00   +8.8473100e-10   +2.3628648e-11
  +1.3500000e+00   +1.3800000e+00   +8.9545600e-10   +2.3771443e-11
  +1.3800000e+00   +1.4100000e+00   +9.7309000e-10   +2.4780346e-11
  +1.4100000e+00   +1.4400000e+00   +1.0046200e-09   +2.5178884e-11
  +1.4400000e+00   +1.4700000e+00   +1.0185400e-09   +2.5352287e-11
  +1.4700000e+00   +1.5000000e+00   +9.9327000e-10   +2.5036121e-11
  +1.5000000e+00   +1.5300000e+00   +9.9894000e-10   +2.5107559e-11
  +1.5300000e+00   +1.5600000e+00   +1.0488100e-09   +2.5726536e-11
  +1.5600000e+00   +1.5900000e+00   +1.0185200e-09   +2.5352325e-11
  +1.5900000e+00   +1.6200000e+00   +9.9074000e-10   +2.5004297e-11
  +1.6200000e+00   +1.6500000e+00   +9.2763000e-10   +2.4194898e-11
  +1.6500000e+00   +1.6800000e+00   +9.6299000e-10   +2.4651424e-11
  +1.6800000e+00   +1.7100000e+00   +9.5353000e-10   +2.4529959e-11
  +1.7100000e+00   +1.7400000e+00   +8.8474000e-10   +2.3628594e-11
  +1.7400000e+00   +1.7700000e+00   +8.6263200e-10   +2.3331826e-11
  +1.7700000e+00   +1.8000000e+00   +7.5789400e-10   +2.1869369e-11
  +1.8000000e+00   +1.8300000e+00   +8.0901800e-10   +2.2594858e-11
  +1.8300000e+00   +1.8600000e+00   +7.9197000e-10   +2.2355572e-11
  +1.8600000e+00   +1.8900000e+00   +6.9605000e-10   +2.0958112e-11
  +1.8900000e+00   +1.9200000e+00   +6.6323500e-10   +2.0458115e-11
  +1.9200000e+00   +1.9500000e+00   +6.6702200e-10   +2.0516458e-11
  +1.9500000e+00   +1.9800000e+00   +5.9823800e-10   +1.9429818e-11
  +1.9800000e+00   +2.0100000e+00   +6.2032500e-10   +1.9785294e-11
  +2.0100000e+00   +2.0400000e+00   +6.0012800e-10   +1.9460562e-11
  +2.0400000e+00   +2.0700000e+00   +5.4144300e-10   +1.8484544e-11
  +2.0700000e+00   +2.1000000e+00   +4.6824100e-10   +1.7189630e-11
  +2.1000000e+00   +2.1300000e+00   +4.6003800e-10   +1.7038391e-11
