"# mY[GeV]","log10(tau/ns)"
305.7544069610292,-1.22211740408228731
306.36156190521814,-1.22244488977955923
308.0592812916608,-1.22293826735241029
310.3630043839896,-1.22360775685514644
312.6667274763185,-1.22427724635788215
314.9704505686473,-1.22494673586061831
317.2741736609762,-1.22561622536335402
319.577896753305,-1.22628571486608995
321.88161984563385,-1.22695520436882566
324.1853429379627,-1.22762469387156159
326.4670603650455,-1.22749590693908539
328.7337739294606,-1.22682284061896407
331.00048749387577,-1.22614977429884275
333.2672010582909,-1.22547670797872166
335.53391462270594,-1.22480364165860034
337.8006281871211,-1.22413057533847924
340.0673417515362,-1.22345750901835792
342.33405531595133,-1.22278444269823683
343.47758186540693,-1.22244488977955923
344.6007688803665,-1.22211137637811529
346.8674824447817,-1.22143831005799419
349.1341960091967,-1.2207652437378731
351.40090957361184,-1.22009217741775178
353.66762313802695,-1.21941911109763068
355.93433670244207,-1.21874604477750936
358.2010502668572,-1.21807297845738827
360.46776383127224,-1.21739991213726695
362.7344773956874,-1.21672684581714563
365.0011909601025,-1.21605377949702453
367.2679045245177,-1.21538071317690322
369.5346180889328,-1.21470764685678212
371.80206577400827,-1.21411464524251689
374.07907167816285,-1.21433112101513041
376.38440225542064,-1.2168067768851496
378.683585254418,-1.22058132240165174
379.8187371327139,-1.22244488977955923
380.9827682534154,-1.22435586791815387
383.2819512524126,-1.22813041343465601
385.58113425141005,-1.23190495895115837
387.14292671819544,-1.2344689378757514
387.88031725040724,-1.23567950446766028
390.1795002494046,-1.23945404998416242
392.4786832484019,-1.24322859550066478
394.46711630367724,-1.24649298597194402
394.7778662473993,-1.24700314101716692
397.0770492463966,-1.25077768653366928
399.3762322453939,-1.25455223205017141
401.6754152443912,-1.25832677756667355
401.79130588915876,-1.2585170340681362
403.9745982433886,-1.26210132308317546
406.27378124238584,-1.26587586859967782
408.5729642413832,-1.26965041411617996
409.11549547464057,-1.27054108216432882
410.8721472403805,-1.2734249596326821
413.1713302393779,-1.27719950514918423
415.4705132383752,-1.28097405066568659
416.4396850601221,-1.28256513026052099
417.7696962373725,-1.28474859618218851
420.0728583315766,-1.28872228500699837
422.39138757476366,-1.29307036815000442
423.1822016825522,-1.29458917835671361
424.7111176589282,-1.29752556146780096
427.0308477430928,-1.30198075478559749
429.21082179804347,-1.30661322645290578
429.34329314754865,-1.30689563751112492
431.6516345070981,-1.31206950018466939
433.9599758666476,-1.31724336285821408
434.5818756368289,-1.3186372745490984
436.268317226197,-1.32241722553175878
438.57665858574654,-1.32759108820530369
439.9464570493922,-1.33066132264529058
440.884999945296,-1.33276495087884839
443.1933413048455,-1.33793881355239286
445.31103846195555,-1.3426853707414832
445.501682664395,-1.34311267622593777
447.81002402394444,-1.34828653889948224
450.11836538349394,-1.35346040157302694
450.6756198745189,-1.35470941883767537
452.4267067430434,-1.35863426424657163
454.7350481025928,-1.36380812692011633
456.04020128708214,-1.36673346693386755
457.04338946214233,-1.36898198959366102
459.35173082169183,-1.37415585226720571
460.5925893467667,-1.37875751503006017
461.78645384533377,-1.38927112664222174
461.92892363454837,-1.39078156312625234
463.0630749980006,-1.40280561122244496
464.1972263614528,-1.41482965931863713
464.3783495696604,-1.41674989169414256
465.33137772490505,-1.42685370741482975
466.46552908835713,-1.43887775551102193
466.970245293987,-1.4442286567460636
467.5996804518094,-1.45090180360721455
468.73383181526157,-1.46292585170340672
469.5621410183135,-1.47170742179798419
469.86798317871376,-1.47494989979959934
471.00213454216595,-1.48697394789579152
472.13628590561814,-1.49899799599198413
472.1540367426402,-1.49918618684990523
473.2704372690703,-1.51102204408817631
474.4045886325226,-1.52304609218436893
474.74593246696685,-1.5266649519018265
475.5387399959747,-1.53507014028056132
474.94470562773677,-1.54608853871577079
474.8718826428646,-1.54709418837675372
472.7376028630681,-1.55703897937644831
472.29136760501297,-1.5591182364729459
470.5267985390273,-1.56734034059062921
469.71085256716117,-1.57114228456913851
468.3159942149865,-1.57764170180481012
467.13033752930943,-1.58316633266533069
466.10518989094584,-1.58794306301899102
464.5498224914578,-1.59519038076152286
463.894385566905,-1.5982444242331717
461.969307453606,-1.60721442885771548
461.6835812428642,-1.60854578544735283
459.4727769188234,-1.61884714666153373
459.3887924157543,-1.61923847695390766
457.26197259478266,-1.62914850787571508
456.8082773779025,-1.63126252505010028
455.05116827074187,-1.63944986908989554
454.2277623400509,-1.64328657314629245
452.8403639467011,-1.64975123030407667
451.64724730219916,-1.65531062124248507
450.62955962266034,-1.66005259151825735
449.06673226434737,-1.66733466933867724
448.41875529861954,-1.67035395273243825
446.4862172264956,-1.67935871743486986
446.2079509745787,-1.68065531394661938
443.99714665053796,-1.6909566751608005
443.90570218864394,-1.69138276553106204
441.78634232649716,-1.70125803637498141
441.32518715079215,-1.70340681362725466
439.5755380024564,-1.71155939758916231
438.74467211294046,-1.71543086172344683
437.3647336784156,-1.72186075880334322
436.1641570750887,-1.72745490981963945
435.1545150918442,-1.73226483082509075
433.6004500552288,-1.73947895791583162
432.9485804022581,-1.74342009692601496
431.6144089201981,-1.75150300601202424
430.7499753579312,-1.75920802025036882
430.05784371241845,-1.76352705410821642
430.36948189680635,-1.77555110220440904
430.6811200811943,-1.78757515030060121
430.86659225122565,-1.79473128971061291
431.11479696668005,-1.79959919839679383
431.7278786057824,-1.81162324649298601
432.3378126220534,-1.82364729458917818
432.94763475741206,-1.8356713426853708
433.306731747265,-1.84275176700392973
433.9465972492417,-1.84769539078156275
435.50289965349657,-1.85971943887775559
435.64381316856037,-1.86080814174032128
437.05920205775146,-1.87174348697394777
437.98089458985584,-1.87886451647671349
438.61550446200647,-1.88376753507014039
440.1718068662612,-1.89579158316633256
439.39814523883285,-1.90781563126252518
438.0897672544047,-1.91200436643962801
436.73231249911885,-1.91983967935871736
435.84986437429853,-1.9233690872805429
433.7872666125541,-1.93186372745490997
433.59715114121553,-1.93281789423931549
431.32488930044525,-1.94058412325348772
429.0340239800591,-1.94284874950181297
428.60432717983446,-1.94388777555110215
426.7493548653415,-1.9483731814337184
424.4646857506239,-1.95389761336562384
423.63169439915066,-1.95591182364729477
422.1800166359063,-1.95942204529752928
419.89534752118874,-1.96494647722943494
418.6590616184669,-1.96793587174348694
417.61067840647115,-1.97047090916134038
415.32600929175356,-1.97599534109324582
413.68642883778307,-1.97995991983967956
413.041340177036,-1.9815197730251517
410.7566710623184,-1.98704420495705691
408.71379605709933,-1.99198396793587151
408.47200194760086,-1.99256863688896257
406.1873328328832,-1.99809306882086801
403.9026637181656,-2.00361750075277323
403.7411632764155,-2.00400801603206435
401.6179946034481,-2.00914193268467889
399.33332548873045,-2.01466636461658455
398.76853049573185,-2.01603206412825653
397.0486563740128,-2.02019079654849021
394.7639872592952,-2.02571522848039542
393.7958977150481,-2.0280561122244487
392.47931814457763,-2.03123966041230108
390.1946490298601,-2.03676409234420674
388.82326493436426,-2.04008016032064132
387.90997991514246,-2.04228852427611196
385.6253108004249,-2.04781295620801762
383.85063215368035,-2.05210420841683394
383.34064168570734,-2.05333738813992284
381.0559725709897,-2.05886182007182894
379.81693361084245,-2.06412825651302612
378.76405983926884,-2.06859659843547838
377.0809951315425,-2.07615230460921829
376.4711862195782,-2.07888989214211506
374.40258883445244,-2.08817635270541091
374.1783125998876,-2.08918318584875129
371.8854389801969,-2.09947647955538752
371.72418253736254,-2.10020040080160353
369.5925653605062,-2.1097697732620242
369.04577624027263,-2.1122244488977957
367.2996917408156,-2.12006306696866087
366.3673699431827,-2.12424849699398788
365.0068181211249,-2.13035636067529666
363.68896364609276,-2.13627254509018005
362.7139445014343,-2.14064965438193333
361.0105573490029,-2.14829659318637312
360.4210708817437,-2.15094294808857001
358.33215105191283,-2.16032064128256529
358.12819726205305,-2.16123624179520579
355.8353236423623,-2.17152953550184202
355.6537447548229,-2.17234468937875746
353.61803506755405,-2.18436873747494964
353.53734051305605,-2.18490523126911107
351.80948627361875,-2.19639278557114226
351.2361688634702,-2.20020445829853939
350.0009374796834,-2.20841683366733488
348.9349972138844,-2.21550368532796771
348.19238868574814,-2.22044088176352705
346.6338255642985,-2.23080291235739647
346.3838398918129,-2.23246492985971923
344.5752910978776,-2.2444889779559114
344.3326539147126,-2.24610213938682435
342.76674230394224,-2.25651302605210446
342.0314822651268,-2.26140136641625311
340.95819351000705,-2.26853707414829664
339.7303106155409,-2.27670059344568143
339.14964471607175,-2.28056112224448881
337.429138965955,-2.29199982047511019
337.34109592213656,-2.29258517034068143
335.5325471282012,-2.30460921843687405
335.1279673163692,-2.30729904750453807
333.723998334266,-2.31663326653306623
332.82679566678337,-2.32259827453396639
331.91544954033066,-2.3286573146292584
330.5256240171975,-2.33789750156339471
329.70899057887294,-2.34068136272545102
328.2118189022217,-2.34576068943792482
325.8794847046741,-2.34271768655193746
324.3187278221663,-2.34068136272545102
323.5471505071264,-2.33967468366595011
321.2148163095787,-2.33663168077996275
318.882482112031,-2.33358867789397584
316.55014791448326,-2.33054567500798804
315.1027988143929,-2.3286573146292584
314.21781371693555,-2.32750267212200113
311.88547951938784,-2.32445966923601377
309.5531453218402,-2.32141666635002641
307.2208111242924,-2.31837366346403906
305.88686980661987,-2.31663326653306623
304.8884769267447,-2.31533066057805215
302.55614272919706,-2.31228765769206479
300.2238085316494,-2.30924465480607744
297.8914743341017,-2.30620165192009008
295.5626788055107,-2.3079780407486945
293.2365753446705,-2.31304533427535652
292.01476589302086,-2.31663326653306623
290.91169884528085,-2.31987250309131987
288.5868223458913,-2.32669967190728277
287.92018033348336,-2.3286573146292584
286.26194584650176,-2.33352684072324568
283.9370693471121,-2.34035400953920902
283.8255947739456,-2.34068136272545102
281.6121928477225,-2.34718117835517193
279.7310092144081,-2.3527054108216432
279.2873163483329,-2.35400834717113483
276.96243984894323,-2.36083551598709818
274.61175874066845,-2.36061449653503308
272.25907339092686,-2.3598460449844807
269.9063880411852,-2.35907759343392787
267.55370269144356,-2.35830914188337548
265.20101734170197,-2.3575406903328231
262.84578856389203,-2.35306501338131291
260.49358494733485,-2.35299872184853687
260.4360058736303,-2.3527054108216432
258.1337959004674,-2.3418761318208503
255.78159857949578,-2.34181901654713176
255.55826891493297,-2.34068136272545102
253.42172666855026,-2.33057564629406144
251.06953442102204,-2.33052592592128827
248.71734183617235,-2.33047571387857921
248.36037692588695,-2.3286573146292584
246.35740715554738,-2.31914085240034229
244.00521877876838,-2.31909677391689684
243.5216144808756,-2.31663326653306623
241.64522798991777,-2.30768013075122003
239.29304309474622,-2.30764112695570711
238.69785754744512,-2.30460921843687405
236.93300562572333,-2.29615644415388864
234.5808236437766,-2.29612168658842597
233.88657995358008,-2.29258517034068143
232.22074692229828,-2.28457979057045479
229.8685674025029,-2.28454862176387197
229.08579243780167,-2.28056112224448881
227.508457359754,-2.27295815764906983
225.15627993957207,-2.27293004917688446
224.2939072029182,-2.26853707414829664
222.7839517440024,-2.26086603586086854
220.4049492473561,-2.26040403286571845
219.6325642619327,-2.25651302605210446
218.01788589363548,-2.24804405539383367
217.31218462745906,-2.24448897795591185
215.6308029288858,-2.23565513167959695
213.2516945220013,-2.23503680320942255
212.7411643546495,-2.23246492985971923
210.86454927957885,-2.22255595649566473
210.44469600138981,-2.22044088176352705
208.47737260541686,-2.21002871595156236
206.0980937621429,-2.20915882021101639
205.95080559402135,-2.20841683366733488
203.71081292954597,-2.19647783988602496
203.5204381184908,-2.19639278557114226
202.70022524615115,-2.18436873747494964
201.88001237381152,-2.17234468937875746
201.31011308914887,-2.16399015528174576
201.0597995014719,-2.16032064128256529
200.23958662913225,-2.14829659318637267
199.4193737567926,-2.13627254509018005
198.90756170003576,-2.12876955044794691
198.59916088445294,-2.12424849699398788
197.7789480121133,-2.1122244488977957
196.95873513977364,-2.10020040080160353
196.50501031092264,-2.09354894561414806
196.13852226743398,-2.08817635270541091
195.31830939509433,-2.07615230460921829
194.49809652275474,-2.06412825651302612
194.1024589218095,-2.05832834078034876
193.7110293723346,-2.05210420841683394
193.60227083510966,-2.04008016032064132
193.59427498967236,-2.0280561122244487
193.58627914423505,-2.01603206412825653
193.57828329879771,-2.00400801603206435
193.5702874533604,-1.99198396793587174
193.5622916079231,-1.97995991983967956
193.5542957624858,-1.96793587174348716
193.5462999170485,-1.95591182364729477
193.53830407161118,-1.94388777555110215
193.53030822617387,-1.93186372745490997
193.52231238073657,-1.91983967935871736
193.26091193648062,-1.9078156312625254
192.86319119676648,-1.89579158316633256
192.46547045705245,-1.88376753507014039
192.06774971733836,-1.87174348697394777
191.67002897762427,-1.85971943887775559
191.55339954422493,-1.85619345248430378
191.2723082379102,-1.84769539078156275
