"# mY[GeV]","log10(tau/ns)"
110.01810209498076,-0.34468937875751493
109.93327084295737,-0.332665330661322756
109.84844048096755,-0.320641282565130137
109.76361092083978,-0.308617234468937962
109.67878208567654,-0.296593186372745343
109.59395390810826,-0.284569138276553168
109.50912632886188,-0.27254509018036055
109.42429929558021,-0.260521042084168375
109.33947276184159,-0.2484969939879762
109.25464668634216,-0.236472945891783581
109.16982078367373,-0.224448897795591407
109.09726177177656,-0.212424849699398788
109.00424279548744,-0.200400801603206613
108.91122430394205,-0.188376753507013994
108.81820625434632,-0.17635270541082182
108.72518860879947,-0.164328657314629201
108.63217133361398,-0.152304609218437026
108.539154398746,-0.140280561122244407
108.4461377773157,-0.128256513026052232
108.3531214452014,-0.116232464929859614
108.26010538069465,-0.104208416833667439
108.1670895642059,-0.09218436873747482
108.074073978012,-0.0801603206412826452
107.98105860603916,-0.0681362725450900264
107.88804343367543,-0.0561122244488978517
107.79502844760827,-0.0440881763527052328
107.70201363568319,-0.0320641282565130581
107.60899898678043,-0.0200400801603208834
107.51598449070735,-0.00801603206412826452
107.4229701381036,0.00400801603206435431
107.32995592035789,0.016032064128256529
107.24778214593623,0.0280561122244487038
107.16162011003459,0.0400801603206408785
107.07545800833667,0.0521042084168339414
106.98929602723726,0.0641282565130261162
106.90313415976834,0.0761523046092182909
106.81697239948865,0.0881763527054104657
106.73081074043466,0.100200400801603529
106.64464917707721,0.112224448897795703
106.55848770428263,0.124248496993987878
106.4723263172779,0.136272545090180053
106.38616501161978,0.148296593186373116
106.30000378316653,0.16032064128256529
106.21384262805296,0.172344689378757465
106.12768154266756,0.18436873747494964
106.04152052363222,0.196392785571141815
105.95535956778353,0.208416833667334878
105.86919867215602,0.220440881763527052
105.78303783396696,0.232464929859719227
105.6968770506024,0.244488977955911402
105.61546561387937,0.256513026052104465
105.54423576685217,0.26853707414829664
105.47300614824115,0.280561122244488814
105.40177655647015,0.292585170340680989
105.33054699242874,0.304609218436874052
105.25931745704621,0.316633266533066227
105.18808795129387,0.328657314629258401
105.11685847618739,0.340681362725450576
105.04562903278945,0.352705410821643639
104.97439962221236,0.364729458917835814
104.90317024562117,0.376753507014027988
104.83194090423665,0.388777555110220163
104.76071128696003,0.400801603206412338
106.92599593631168,0.412824957396236147
109.15402040542102,0.412824944803790894
111.38229387152937,0.41282493174586371
113.6107428038334,0.412824918196158574
115.83919173881728,0.412824904126360859
118.06764067663833,0.412824889505939707
120.29608961746644,0.412824874301926992
122.52453856148533,0.412824858478668899
124.75298750889397,0.412824841997547154
126.98143645990825,0.412824824816663993
129.2098854147628,0.412824806890486673
131.4375271661449,0.412824788169444568
133.66293883997577,0.412824768599471426
135.8883505184853,0.412824748121483676
138.11376220200697,0.412824726670784792
140.33917389090647,0.412824704176382618
142.5645855855861,0.412824680560204271
144.7899972864893,0.412824655736190926
147.0167845124217,0.412824629609249927
149.2440261052707,0.412824602074037206
151.47126770636308,0.412824573013538143
153.6985093164033,0.41282454229740484
155.92568708615292,0.412824509780001514
158.15056626560076,0.412824475298095628
160.37544545665787,0.412824438668117244
162.6003246604439,0.41282439968288992
164.82520387822728,0.412824358107710121
167.0500831114508,0.412824313675618004
169.27496236176253,0.412824266081659008
171.4998416310539,0.412824214975875348
173.724720921506,0.41282415995468591
175.94960023564747,0.412824100550206574
178.1744795764267,0.412824036216912271
180.39935894730235,0.412823966314834812
182.62423835235887,0.41282389008820114
184.84911779645512,0.412823806637996948
187.07399728541637,0.412823714886344228
189.2988768262877,0.412823613529690048
191.52375642767066,0.412823500976482571
193.74863611542432,0.412823372441955827
195.97351591581378,0.412823223066255796
198.1983958294614,0.412823052734221041
200.4235767402849,0.412822856703132568
202.64998788009464,0.412822695300807507
204.87639900265572,0.412822537714556348
207.10164657175798,0.41282241900668587
209.32621452875247,0.412822339479373801
211.55097099282233,0.412822255939973293
213.77572747685235,0.412822168077017659
216.00048398243328,0.4128220755459443
218.22523969824888,0.412822154085099313
220.4499957741288,0.412822154631107829
222.67475185000953,0.412822155176945815
224.899507925891,0.412822155722613493
227.1242640017733,0.412822156268110862
229.34902007765635,0.412822156813437979
231.57377615354017,0.412822157358594954
233.79853222942484,0.412822157903581899
236.02328830531027,0.412822158448398813
238.24804438119645,0.412822158993045807
240.47280045708342,0.412822159537522992
242.69755653297122,0.412822160081830425
244.92231260885976,0.412822160625968215
247.1470686847491,0.412822161169936364
249.37182476063919,0.412822161713735036
251.5965808365301,0.412822162257364234
253.82133691242183,0.412822162800824122
256.0460877534553,0.412822163344114701
258.2707711956807,0.412822163887236138
260.4954546379069,0.412822164430188432
262.72013808013384,0.412822164972971639
264.94482152236156,0.412822165515585982
267.1695049645901,0.412822166058031403
269.39418840681935,0.412822166600308016
271.6188718490494,0.41282216714241593
273.84402778914006,0.412822167684355146
276.12504644431243,0.400801603206412338
276.1257106283859,0.40079745293987673
278.3508685007419,0.40079745370881853
280.57602637309935,0.40079745447747539
282.8011842454581,0.400797455245847534
285.0263421178182,0.400797456013935127
287.2514999901797,0.400797456781738282
289.4766578625424,0.400797457549257219
291.7018157349065,0.400797458316492106
293.926973607272,0.400797459083442997
296.1521314796388,0.400797459850110116
298.37728935200687,0.400797460616493628
300.6024472243763,0.4007974613825937
302.82760509674705,0.400797462148410499
305.05276296911916,0.40079746291394408
307.27699571517974,0.400797463679194721
309.5005976933011,0.400797464444162532
311.72419967142366,0.400797465208847681
313.94780164954767,0.400797465973250278
316.171403627673,0.400797466737370545
318.39500560579967,0.400797467501208538
320.61860758392766,0.400797468264764589
322.8422095620569,0.400797469028038644
325.06581154018755,0.400797469791031091
327.2896642602626,0.400797470553741819
329.51383711779715,0.400797471316171217
331.73800997533306,0.400797472078319339
333.9621828328703,0.400797472840186297
336.1863556904089,0.400797473601772314
338.41052854794884,0.40079747436307761
340.6347014054901,0.400797475124102132
342.8588742630327,0.400797475884846266
345.0830471205767,0.400797476645310014
347.307219978122,0.400797477405493596
349.5313928356687,0.400797478165397125
351.7555656932167,0.400797478925020822
353.97973855076606,0.400797479684364799
356.2038782914902,0.400797480443429166
358.42776838229264,0.400797481202214201
360.65165847309635,0.400797481960719904
362.8755485639015,0.400797482718946607
365.0994386547079,0.400797483476894256
367.3233287455156,0.400797484234563184
369.5472188363247,0.40079748499195339
371.7711089271351,0.400797485749065152
373.99499901794695,0.400797486505898637
376.21888910876004,0.4007974872624539
378.4427791995745,0.400797488018731163
380.6666692903902,0.400797488774730537
382.8905593812073,0.400797489530452189
385.1144311963826,0.400797490285896285
387.39511801225314,0.388777555110220163
387.3959030168901,0.388772479657349568
389.6197719313224,0.38877248080728416
391.84364084575714,0.38877248195669778
394.06750976019435,0.388772483105590705
396.2913786746341,0.388772484253963435
398.5152475890763,0.388772485401816303
400.73911650352096,0.388772486549149643
402.9629854179682,0.388772487695963731
405.1868543324179,0.388772488842259012
407.410398213184,0.388772489988035819
409.63375897638286,0.388772491133294484
411.8571197395843,0.388772492278035342
414.0804805027882,0.388772493422258725
416.3038412659945,0.388772494565965077
418.5272020292034,0.388772495709154675
420.75056279241466,0.388772496851827964
422.9739235556284,0.388772497993985111
425.1972843188447,0.388772499135626615
427.4206450820634,0.388772500276752808
429.64400584528454,0.388772501417364025
431.8673666085082,0.388772502557460542
434.0907273717343,0.388772503697042859
436.3147054831122,0.388772504836111144
438.53919578080536,0.388772505974665894
440.763686078501,0.388772507112707388
442.9881763761992,0.38877250825023596
445.21266667389995,0.388772509387252052
447.4371569716032,0.388772510523755888
449.66164726930907,0.388772511659747855
451.88613756701744,0.388772512795228342
454.1106278647283,0.388772513930197683
456.33499924875855,0.388772515064656099
458.5587562454286,0.38877251619860409
460.78251324210106,0.388772517332041989
463.0062702387761,0.388772518464970018
465.2300272354537,0.388772519597388677
467.4537842321338,0.388772520729298188
469.6775412288163,0.388772521860698994
471.9012982255015,0.388772522991591318
474.125055222189,0.388772524121975549
476.3488122188792,0.38877252525185213
478.57256921557183,0.388772526381221284
480.79632621226705,0.388772527510083399
483.0200832089647,0.388772528638438808
485.2438402056648,0.388772529766287844
487.46759720236753,0.388772530893630841
489.69127044049253,0.388772532020468187
491.91480285801975,0.388772533146800214
494.1383352755495,0.388772534272627146
496.3618676930817,0.388772535397949481
498.5854001106163,0.388772536522767442
500.8671081120616,0.376753507014027988
500.8680682773442,0.376746977458281229
503.0916006910516,0.37674697936138557
505.3151331047645,0.376746981263380909
507.5384774693648,0.376746983164268134
509.76173523240317,0.376746985064048356
511.9849929954468,0.376746986962722352
514.208250758496,0.376746988860291232
516.4315085215505,0.37674699075675594
518.6547662846104,0.376746992652117363
520.8780240476758,0.376746994546376557
523.1012818107466,0.376746996439534354
525.3245395738228,0.376746998331591865
527.5477973369044,0.376747000222549977
529.7710550999915,0.376747002112409635
531.9943128630839,0.376747004001171837
534.2175706261817,0.376747005888837527
536.440828389285,0.376747007775407594
538.6640861523937,0.376747009660883092
540.8873439155076,0.376747011545264854
543.110601678627,0.37674701342855399
545.3338594417517,0.376747015310751388
547.5571172048817,0.37674701719185788
549.7803749680171,0.376747019071874523
552.0036327311578,0.376747020950802314
554.2268904943041,0.376747022828642086
556.4501482574556,0.37674702470539484
558.6734060206124,0.376747026581061517
560.8966637837747,0.376747028455643063
563.1199215469421,0.376747030329140364
565.3431793101149,0.376747032201554422
567.5664370732931,0.376747034072886178
569.7896948364765,0.376747035943136577
572.0129525996653,0.376747037812306507
574.2362103628593,0.376747039680396911
576.4594490552482,0.37674704154740879
578.6826666981378,0.37674704341334303
580.9058843410327,0.376747045278200521
583.1291019839329,0.376747047141982261
585.3523196268383,0.376747049004689138
587.5755372697489,0.376747050866322097
589.798754912665,0.376747052726882081
592.0219725555861,0.376747054586369978
594.2451901985127,0.376747056444786788
596.4684078414443,0.376747058302133397
598.6916254843815,0.376747060158410696
600.9148431273237,0.376747062013619571
603.1380607702711,0.376747063867761134
605.3612784132238,0.376747065720836105
607.5846708900177,0.376747067572845429
609.8081281200896,0.376747069423790215
612.0893626231095,0.364729458917835814
612.0905979686156,0.364720303768625409
614.3140551894138,0.364720307509518504
616.5375124102272,0.364720311247355655
618.7609696310554,0.364720314982140692
620.9844268518987,0.364720318713877334
623.2078840727569,0.364720322442569245
625.4313412936299,0.364720326168220255
627.6547985145178,0.364720329890834027
629.8782557354207,0.364720333610414282
632.1017129563384,0.364720337326964628
634.3251701772708,0.364720341040488949
636.5486273982182,0.364720344750990799
638.7720846191805,0.364720348458473953
640.9955418401574,0.364720352162942019
643.2189990611492,0.364720355864398771
645.4424562821557,0.364720359562847762
647.665913503177,0.364720363258292712
649.889370724213,0.36472036695073734
652.1128279452638,0.364720370640185199
654.3362851663292,0.364720374326639951
656.5597423874092,0.364720378010105262
658.783199608504,0.36472038169058485
661.0066568296132,0.364720385368082156
663.2301140507371,0.364720389042600901
665.4535712718757,0.364720392714144803
667.6770284930288,0.364720396382717305
669.9004857141965,0.364720400048322124
672.1239429353788,0.364720403710962815
674.3474001565754,0.364720407370642985
676.5708573777866,0.364720411027366187
678.794309213368,0.364720414681136085
681.0174623270615,0.364720418331956175
683.240615440769,0.364720421979830012
685.4637685544909,0.364720425624761258
687.6869216682271,0.364720429266753354
689.9100747819773,0.364720432905809966
692.1332278957417,0.36472043654193459
694.3563810095202,0.364720440175130778
696.579534123313,0.364720443805402084
698.8026872371198,0.364720447432752004
701.0258403509407,0.364720451057183981
703.2489934647757,0.364720454678701733
705.4721465786248,0.364720458297308647
707.6954590900056,0.36472046191300822
709.9188179378881,0.364720465525804005
712.1421767857847,0.364720469135699499
714.3655356336952,0.364720472742698143
716.5888944816197,0.36472047634680349
718.8122533295581,0.364720479948018983
721.0356121775105,0.364720483546348062
723.3153764684326,0.352705410821643639
723.3171100985305,0.352690098415220588
725.5404689133131,0.35269010887715535
727.763827728165,0.35269011932480393
729.9871865430856,0.352690129758195636
732.2105453580751,0.352690140177359668
734.4339041731332,0.352690150582325002
736.6572629882597,0.352690160973120781
738.8806218034547,0.352690171349775872
741.1039806187179,0.35269018171231914
743.327339434049,0.352690192060779284
745.550698249448,0.35269020239518506
747.7740570649149,0.352690212715565055
749.9974158804495,0.352690223021947802
752.2207746960514,0.352690233314361778
754.4441335117208,0.352690243592835351
756.6674923274574,0.352690253857396829
758.8908511432611,0.352690264108074358
761.1142099591318,0.352690274344896248
763.3375687750693,0.352690284567890477
765.5609275910734,0.352690294777084967
767.7842864071441,0.352690304972507806
770.0076452232813,0.352690315154186751
772.2310040394849,0.352690325322149612
774.4543628557544,0.352690335476423977
776.6777216720901,0.352690345617037604
778.9010804884915,0.352690355744017969
781.123897605334,0.352690365857392607
783.3467079910059,0.352690375957188829
785.5695183767414,0.352690386043434001
787.7923287625407,0.352690396116155436
790.0151391484035,0.352690406175380278
792.2379495343296,0.352690416221135561
794.4607599203189,0.352690426253448375
796.6835703063714,0.352690436272345809
798.9063806924869,0.352690446277854508
801.1291910786654,0.352690456270001507
803.3520014649064,0.352690466248813395
805.5748118512101,0.352690476214316984
807.7982714081278,0.352690486166538808
810.0218736399542,0.352690496105505347
812.2454758718428,0.352690506031243189
814.4690781037935,0.352690515943778649
816.6926803358064,0.352690525843138092
818.9162825678811,0.352690535729347776
821.1398848000175,0.352690545602433792
823.3634870322154,0.352690555462422339
825.5870892644749,0.352690565309339454
827.8106914967958,0.352690575143211116
830.034293729178,0.352690584964063192
832.2578959616214,0.352690594771921551
834.5352582084466,0.340681362725450576
834.5382181357614,0.340634600745474248
836.7618199559587,0.340634698177535222
838.9854217780621,0.340634795204426466
841.2090236020599,0.340634891828670128
843.4326254279404,0.340634988052767484
845.6562272556915,0.340635083879198941
847.8798290853022,0.340635179310424585
850.1034309167605,0.340635274348884298
852.3270327500554,0.340635368996997812
854.5506345851754,0.340635463257165094
856.7742364221095,0.340635557131766464
858.9978382608465,0.340635650623162756
861.2214401013754,0.340635743733695595
863.4450419436849,0.340635836465687736
865.6686437877647,0.340635928821442724
867.8922456336038,0.340636020803245732
870.1158474811916,0.340636112413363446
872.3394493305175,0.340636203654044123
874.5630511815709,0.340636294527518146
876.7864556184843,0.340636385035997691
879.0097301565311,0.340636475181677445
881.2330046962486,0.340636564966734501
883.4562792376266,0.340636654393328353
885.6795537806555,0.340636743463601621
887.9028283253252,0.34063683217967966
890.126102871626,0.340636920543670896
892.3493774195484,0.34063700855766732
894.5726519690825,0.340637096223744162
896.7959265202189,0.340637183543960276
899.0192010729481,0.340637270520358526
901.2424756272607,0.340637357154965403
903.4657501831474,0.340637443449791744
905.689024740599,0.340637529406832562
907.9112985176679,0.340637615028067331
910.1334159241055,0.340637700315459924
912.3555333320808,0.34063778527095917
914.5776507415845,0.340637869896498524
916.7997681526081,0.340637954193996673
919.0218855651424,0.340638038165357204
921.2440029791791,0.340638121812469274
923.4661203947092,0.340638205137207384
925.6882378117241,0.340638288141431378
927.9103552302154,0.340638370826987225
930.1324726501743,0.340638453195706514
932.3545900715927,0.340638535249406793
934.5767074944623,0.340638616989891785
936.7988249187745,0.340638698418951558
939.0209423445212,0.340638779538362468
941.2430597716944,0.340638860349887385
943.4651772002857,0.340638940855275796
945.6872946302873,0.340639021056264146
947.9570955289668,0.328657314629258401
947.9688976797779,0.32779882631180074
950.1913187162373,0.327733371507412663
952.4137898090468,0.32765711178407253
954.6363244677905,0.327567131029002423
956.8589415440566,0.327459360030494195
959.0816681615371,0.327327944001173543
961.3045020531803,0.327173372295591347
963.5271200603792,0.32706540035052778
965.7498165695242,0.326940483359237366
967.9726116342863,0.326794292634387085
970.1955327744892,0.326620887881352018
972.4186188073518,0.326411890205102528
974.6419263077364,0.326155087632504337
976.8655410738997,0.325831960171399537
979.0895997944272,0.325413002892141146
981.3143343486372,0.32484816345892692
983.5385260149471,0.324400509153176919
985.762945042259,0.323903777813289828
987.9879720846865,0.323275803303673115
990.2138847901954,0.322456653892094103
992.4386157006961,0.32189260097212069
994.6629771413654,0.321408300003316327
996.8876846091678,0.320849307309612863
999.111290101598,0.320528181631156317
1001.3349813725399,0.32018854022267712
1003.5580305111245,0.31998750636489387
1005.7810291373358,0.31979634827842951
1008.0045471830713,0.319735652480431731
1010.2291306046081,0.319687845226904466
1012.4537212439084,0.319641836537222501
1014.6783118869389,0.31959582696793265
1015.2389364583039,0.316633266533066227
1016.9561934215305,0.307155575737717346
1019.1800901747099,0.307101605742033934
1021.4047124291013,0.30704814231656391
1023.6293285802236,0.306996118022125286
1025.8539471394233,0.306943525910872816
1028.0785681463408,0.306890356635680594
1030.3031916414918,0.306836600643133728
1032.5278176662905,0.306782248167805582
1034.7524462630765,0.306727289226343902
1036.9770774751378,0.306671713611357477
1037.3673768457527,0.304609218436874052
1039.2546353317377,0.294136207201419253
1041.4792943835741,0.294074067057936817
1043.703956581345,0.294011185113427609
1045.92862198172,0.293947548005203452
1048.1532906427392,0.293883142047685897
1050.3779626238534,0.29381795322259463
1052.602637985967,0.293751967168775163
1054.827316791484,0.293685169171651716
1057.0519991043532,0.293617544152287913
1057.2473619124191,0.292585170340680989
1059.3300428568577,0.280967465066937927
1061.5547628753247,0.280890949190127914
1063.7794871965282,0.280813418742080434
1066.0042159066174,0.280734853408878771
1068.228949094059,0.280655232330657534
1070.4536868497116,0.280574534083137983
1070.820538984793,0.280561122244488814
1070.4548350965042,0.280303781220691217
1068.237058076357,0.278743160655265942
1066.0192810562098,0.277182540089840668
1063.8015040360626,0.275621919524415448
1061.5837270159152,0.274061298958990229
1059.3659499957678,0.272500678393564955
1057.1481729756204,0.27094005782813968
1054.9303959554732,0.269379437262714461
1053.7333249959047,0.26853707414829664
1052.7127063732603,0.267798199116440261
1050.496211772365,0.266168556215457042
1048.2808094354223,0.264452542514164724
1046.0654070984795,0.262736528812872405
1043.8500047615362,0.261020515111580032
1041.6346024245934,0.259304501410287713
1039.4192000876506,0.25758848770899534
1038.0307611339438,0.256513026052104465
1037.2037977507073,0.255872474007702855
1034.9883954137647,0.254156460306410648
1032.7729930768214,0.252440446605118163
1030.5575907398786,0.250724432903826011
1028.3421884029358,0.249008419202533582
1026.127049698679,0.247235472075474888
1023.915755799856,0.24467949905860778
1023.7633804056577,0.244488977955911402
1021.731674147606,0.236593833370197099
1020.6691579377944,0.232464929859719227
1019.5494954240445,0.228113957666654155
1017.5749354699308,0.220440881763527052
1017.367316700483,0.219634081963111238
1015.1851379769213,0.211154206259568211
1014.4807130020673,0.208416833667334878
1013.0029592533597,0.202674330556025406
1011.3864905342036,0.196392785571141815
1010.8167064243594,0.19503844505368173
1008.6215352129532,0.189762758899469253
1006.6624794859334,0.18436873747494964
1006.4313010508386,0.183807103237128011
1004.2715098710369,0.172495186965806846
1004.2427752735298,0.172344689378757465
1002.1117186912353,0.161183270694485736
1001.9470163233414,0.16032064128256529
999.9519275114336,0.14987135442316471
999.651257373153,0.148296593186373116
997.7921363316319,0.138559438151843628
997.3554984229645,0.136272545090180053
995.6323451518304,0.127247521880522602
995.0597394727762,0.124248496993987878
993.4725539720285,0.115935605609201603
992.7639805225878,0.112224448897795703
991.311565251234,0.104840305206680223
990.1872992985004,0.100200400801603529
989.1311057172169,0.0977706853268872356
986.9405542101883,0.0927314415849185836
984.9604640775055,0.0881763527054104657
984.7500027031596,0.0876921978429499038
982.559451196131,0.0826529541009811963
980.3688996891024,0.0776137103590122807
979.7336288565109,0.0761523046092182909
978.1783481820738,0.0725744666170436703
975.9877966750452,0.0675352228750750183
974.5067936355165,0.0641282565130261162
973.7972451680164,0.0624959791331062969
971.6066936609881,0.0574567353911376449
969.4161421539593,0.0524174916491689999
969.2799584145217,0.0521042084168339414
967.2326402200972,0.0462124356964788707
965.0404059717634,0.0414569844499075788
964.3551919829135,0.0400801603206408785
962.8719574560995,0.0329614540557241695
961.7384521744925,0.0280561122244487038
960.7114011995209,0.0232004671529733864
959.195162840425,0.016032064128256529
958.5535928389212,0.0129988785398835269
956.6518735063576,0.00400801603206435431
956.3957844783217,0.00279728992679374169
954.2379761177218,-0.00740429868629615545
954.10858417229,-0.00801603206412826452
952.0717313524096,-0.0160554674233095058
951.0639460741041,-0.0200400801603208834
949.9053382190136,-0.0238706329284850138
947.7344542005616,-0.0310479412383739307
947.427093270504,-0.0320641282565130581
945.5635701821094,-0.038225249548262924
943.7902404669039,-0.0440881763527052328
943.3926861636573,-0.0454025578581519138
941.2218021452053,-0.0525798661680408896
940.0169379927745,-0.0561122244488978517
939.0410878875796,-0.0579315944248443362
936.8505524784078,-0.0614594302978117707
934.6600170692363,-0.064987266170779226
932.7047078612622,-0.0681362725450900264
932.4694816600647,-0.0685151020437467229
930.2789462508931,-0.072042937916714192
928.0884108417217,-0.0755707737896816612
925.8978754325502,-0.0790986096626491442
925.2386283539589,-0.0801603206412826452
923.7073400233785,-0.0826264455356165717
921.516804614207,-0.0861542814085842212
919.3262692050354,-0.0896821172815516904
917.7725488466559,-0.09218436873747482
917.1357337958638,-0.0932099531545191456
914.9451983866923,-0.096737789027486587
912.7546629775206,-0.100265624900454126
910.564127568349,-0.103793460773421498
910.2899621883353,-0.104208416833667439
908.3718241414578,-0.107111423926053231
906.1682054011594,-0.109086201668536262
903.9645866608613,-0.111060979411019278
901.7609679205633,-0.113035757153502323
899.5573491802649,-0.115010534895985381
898.1938195718176,-0.116232464929859614
897.3537304399667,-0.116985312638468397
895.1501116996686,-0.118960090380951483
892.9464929593702,-0.120934868123434597
890.7428742190721,-0.122909645865917669
888.5392554787738,-0.124884423608400727
886.3356367384757,-0.126859201350883771
884.7764019308325,-0.128256513026052232
884.1320179981774,-0.128833979093366802
881.9283992578793,-0.130808756835849888
879.7247805175812,-0.132783534578332918
877.5211617772828,-0.134758312320815921
875.3175430369847,-0.136733090063298979
873.1139242966865,-0.138707867805782037
871.3589842898477,-0.140280561122244407
870.9103055563884,-0.140682645548265095
868.70668681609,-0.142657423290748098
866.5224010987936,-0.147055849914617898
864.3228679795192,-0.149639226730419794
863.010887357906,-0.152304609218437026
862.1427087962994,-0.154637452176934531
859.954350691409,-0.158651962303093752
857.7710011790144,-0.163267408670570824
857.2689746088736,-0.164328657314629201
855.58765166662,-0.167882855038047896
853.4043021542254,-0.172498301405524995
851.5809658102402,-0.17635270541082182
851.220952641831,-0.177113747773002067
849.0376031294367,-0.181729194140479167
846.8542536170421,-0.186344640507956211
845.892957011607,-0.188376753507013994
844.6709041046478,-0.190960086875433338
842.4875545922532,-0.195575533242910382
840.3042050798588,-0.200190979610387482
840.2049482129738,-0.200400801603206613
838.1208555674641,-0.204806425977864554
835.9375060550698,-0.209421872345341653
834.5169394143408,-0.21242484969939876
833.7541565426752,-0.214037318712818975
831.5708070302808,-0.218652765080296046
829.3874575178863,-0.223268211447773118
828.8289306157075,-0.224448897795591407
827.2041080054919,-0.227883657815250218
825.0207584930973,-0.23249910418272729
823.1409218170744,-0.236472945891783581
822.8374089807029,-0.237114550550204389
820.6540594683086,-0.241729996917681489
818.470709955914,-0.246345443285158561
817.452913018441,-0.2484969939879762
816.2873604435196,-0.250960889652635632
814.1040109311251,-0.255576336020112704
811.9206614187306,-0.260191782387589776
811.7542485475808,-0.260521042084168375
809.7352180255816,-0.264516489120267928
807.5402474749995,-0.267518330514610769
805.3452769244175,-0.27052017190895361
803.8646404119588,-0.27254509018036055
803.1503063738351,-0.273522013303296674
800.955335823253,-0.276523854697639515
798.760365272671,-0.279525696091982412
796.5653947220887,-0.282527537486325253
795.0725598178062,-0.284569138276553168
794.3704241715067,-0.285529378880668094
792.1754536209247,-0.288531220275010991
789.9804830703426,-0.291533061669353832
787.7855125197605,-0.294534903063696674
786.280479223654,-0.296593186372745343
785.5905419691783,-0.29753674445803957
783.3955714185963,-0.300538585852382412
781.2006008680141,-0.303540427246725253
779.005630317432,-0.30654226864106815
777.4883986295015,-0.308617234468937962
776.8130684972052,-0.309833112058864657
774.626927582043,-0.313894342478286847
772.4597090194353,-0.318154840443303666
771.2438339712747,-0.320641282565130137
770.3042139577958,-0.323306433435825546
768.1600479373831,-0.329388174835799297
767.0046607378033,-0.332665330661322756
766.0158819169704,-0.335469916235773047
763.8717158965578,-0.341551657635746797
762.765487504332,-0.34468937875751493
761.7275498761453,-0.347633399035720547
759.5833838557326,-0.353715140435694186
758.5263142708606,-0.356713426853707549
757.4392178353199,-0.359796881835667992
755.2950518149073,-0.365878623235641687
754.2871410373893,-0.368737474949899724
753.1508857944945,-0.371960364635615381
751.006719774082,-0.378042106035589187
750.0479678039179,-0.380761523046092343
748.8625537536694,-0.384123847435562937
746.7183877332567,-0.390205588835536576
