"# mY[GeV]","log10(tau/ns)"
231.57522202632714,0.412508968384555363
233.7999868259062,0.4125070792993214
236.0247517301573,0.412505167541197204
238.24951674097616,0.412503232699536648
240.47428186030464,0.412501274353716974
242.69904709013215,0.412499292072833534
244.92381243249682,0.41249728541538383
247.1485778894874,0.412495253928939543
249.37334346324457,0.412493197149806812
251.59810915596267,0.412491114602672904
253.82287496989142,0.412489005800240505
256.04763567247846,0.412486870242847192
258.2723291021397,0.412484707418071028
260.4970226601103,0.412482516800320276
262.7217163488796,0.412480297850408073
264.9464101710017,0.412478050015109565
267.1711041290973,0.412475772726702272
269.3957982258567,0.412473465402488026
271.6205200593141,0.412471127444295815
273.8456890722892,0.412468758237964861
276.07085823511807,0.412466357152806773
278.29602755084574,0.412463923541045774
280.5211970226004,0.412461456737235888
282.746366653596,0.412458956057654646
284.9715364471354,0.412456420799670931
287.1967064066135,0.412453850241087106
289.42187653552025,0.412451243639452847
291.6470468374444,0.412448600231350382
293.87221731607656,0.412445919231648972
296.0973879752133,0.412443199832727259
298.3225588187603,0.4124404412036628
300.54772985073714,0.412437642489384693
302.77290107528097,0.412434802809790502
304.99807249665093,0.412431921258823608
307.2223189929198,0.41242899690350876
309.4459349269768,0.412426028782945486
311.66955107141564,0.412423015907255386
313.893167431031,0.412419957256481118
316.11678401076404,0.412416851779435323
318.3404008157087,0.412413698392496253
320.56401785111706,0.412410495978347058
322.787635122406,0.41240724338465562
325.0112526351636,0.412403939422692378
327.2348703951553,0.412400582865881493
329.45848840833224,0.412397172448282889
331.68242465320316,0.412393706863000198
333.90661439721725,0.412390184760510925
336.1308044188221,0.41238660474691452
338.35499472492074,0.412382965382092681
340.57918532264694,0.412379265177778231
342.8033762193753,0.412375502595525301
345.0275674227308,0.412371676044577418
347.2517589406001,0.412367783879624139
349.4759507811426,0.412363824398443102
351.70014295280237,0.412359795839417009
353.92433546432085,0.412355696378920944
356.14849520792325,0.412351524128569291
358.37240565988924,0.412347277132315782
360.5963164798567,0.412342953363395437
362.8202276778954,0.412338550721099484
365.04413926444556,0.412334067027372353
367.26805125033536,0.412329500023218387
369.4919636467993,0.412324847364907265
371.71587646549716,0.412320106619962989
373.9397897185346,0.412315275262923553
376.16370341848415,0.412310350670854642
378.38761757840876,0.412305330118601321
380.61153221188505,0.412300210773759612
382.8354473330297,0.412294989691347868
385.0593629565258,0.412289663808157292
387.28327567248834,0.412284229936759505
389.5071711552593,0.412278684759144587
391.7310671877677,0.412273024819965528
393.9549637872577,0.412267246519357811
396.1788609717027,0.412261346105304294
398.4027587598435,0.412255319665510711
400.6266571712301,0.412249163118755035
402.85055622626606,0.412242872205670186
405.0744559462554,0.412236442478916831
407.2980313197664,0.412229869292698559
409.52142428617435,0.412223147791566935
411.74481798736946,0.41221627289846019
413.96821244879493,0.412209239301913666
416.19160769708253,0.412202041442374434
418.4150037601225,0.412194673497545183
420.63840066713897,0.412187129366677063
422.86179844877074,0.412179402653722327
425.0851971371576,0.412171486649248298
427.30859676603393,0.412163374311005637
429.5319973708281,0.412155058243033334
431.7553989887709,0.412146530673168421
433.97880165901114,0.412137783428818294
436.20220542274086,0.412128807910836115
438.42561032333066,0.412119595065323752
440.64901640647525,0.412110135353167928
442.8727713935152,0.41210041871709463
445.09731108930976,0.412090434546001694
447.32185216404577,0.412080171636304393
449.54639467628687,0.412069618149997541
451.77093868796044,0.412058761569104426
453.9954842646027,0.412047588646143714
456.2199125619425,0.412036085350202752
458.4437281798789,0.412024236808154754
460.6675455838369,0.412012027240503342
462.8913648567097,0.41199943989127169
465.1151860866007,0.411986456951280777
467.33900936723944,0.411973059474079917
469.56283479843796,0.411959227283692331
471.7866624865926,0.411944938873233579
474.01049254523565,0.411930171293329484
476.23432509564407,0.411914900029117126
478.4581602675112,0.411899098864442092
480.68199819968976,0.411882739731668834
482.90583904101516,0.411865792545295373
485.12968295121857,0.411848225017295844
487.35353010194336,0.411830002451808119
489.57738067787574,0.411811087516417928
491.80123487800824,0.411791439986868402
494.0250929170522,0.411771016461520645
496.2488770328852,0.411749770041299645
498.4725182315058,0.411727649970158816
500.6961639968594,0.411704601230261091
502.9198146227006,0.411680564085080081
505.1434704285306,0.411655473562433483
507.3669437133624,0.411629258868028924
509.59033630478865,0.41160184271837591
511.81373522007135,0.411573140579825636
514.0371409148391,0.411543059797958133
516.2605538895677,0.411511498598428172
518.4839746952373,0.411478344936570706
520.7074039398681,0.411443475168364603
522.9308422960972,0.411406752509532403
525.1542905099977,0.411368025242296598
527.3777494113809,0.411327124620228468
529.6012199258842,0.411283862410176782
531.8247030892146,0.411238027995753597
534.0482000640111,0.41118938494834556
536.271712159904,0.411137666947835712
538.4952408575037,0.411082572904467425
540.7187878372448,0.411023761093171402
542.942355014274,0.410960842058974984
545.1659445809113,0.41089336998224324
545.306821401567,0.412825651302605401
547.3245714143666,0.424036405400555261
549.5478910344978,0.424023828340836462
551.7712125975448,0.424010856179119489
553.9945361965226,0.423997470000406385
556.217861930479,0.423983649662744655
558.441189904993,0.423969373696101604
560.6645202327219,0.423954619191069915
562.8878530340039,0.423939361676189175
565.1111884375254,0.423923574982503992
567.3345265810559,0.423907231093780368
569.5578676122657,0.423890299980576701
571.78121168963,0.423872749416103312
574.0045589834366,0.423854544771493591
576.2279096769065,0.423835648787750985
578.4512639674466,0.423816021321211267
580.6746220680487,0.423795619058861817
582.8979842088594,0.423774395199267628
585.1213506389413,0.423752299094158902
587.344721628259,0.42372927584490161
589.5680974699175,0.423705265847083956
591.791478482696,0.423680204275264816
594.0148650139226,0.423654020498506978
596.2382574427429,0.423626637415598195
598.4616561838491,0.423597970696784121
600.6850616917447,0.423567927916305931
602.9084744656416,0.423536407556946048
605.1318561942924,0.423503297863994266
607.3554195455055,0.423468475521372567
609.579056722918,0.423431804116867483
611.8027037156243,0.423393132356206014
614.026361349251,0.42335229197668095
616.2500305446949,0.423309095299654048
618.4737123322717,0.423263332346848376
620.697407868465,0.423214767426951299
622.921118455849,0.423163135075431462
625.1448455669088,0.423108135199926738
627.3685908726789,0.423049427243739618
629.5923562773759,0.422986623127664108
631.8161439605425,0.42291927866102369
634.0399564286752,0.422846883020064679
636.2637965789199,0.422768845766579693
638.487667778265,0.422684480708671151
640.7115739628093,0.422592985669567212
642.9355197633131,0.422493416900700303
645.1595106655166,0.422384656408592019
647.3835532170083,0.422265369795171375
649.6076552972108,0.422133951234646365
651.8318264741569,0.421988450762672551
654.0561900515378,0.42182647686877206
656.2807699413825,0.421645064018254856
658.5054151212992,0.42144048943205209
660.7301389477069,0.421208014903688865
662.9549586867325,0.420941515252751752
665.1798970577354,0.420632930757737444
667.4049845707661,0.420271437939689907
669.6302631790654,0.419842153833289045
671.8560153057152,0.419324035863339439
674.0826016351223,0.418686327489013965
676.3100044397188,0.41788222152826282
678.5385912320933,0.416836818941344944
680.7689890275199,0.41542233405932083
683.0016026438067,0.41355626504123566
684.6484863557362,0.412825651302605401
683.0118560257114,0.411466626527484502
680.8031487688638,0.408460581166919412
678.5895702607645,0.406447296470139219
676.3729553665077,0.405052827059511844
674.1544586889544,0.404041864952883523
671.934762677177,0.403275327077054213
669.7146779547492,0.402588008404583475
667.4946992227567,0.401879088888800751
665.274212443888,0.401273709290801028
663.2835184836918,0.400801603206412338
663.0545043771006,0.400509628225174108
660.8426916830414,0.398136470750783067
658.6279690137596,0.396356366022829532
656.4124689456178,0.394734695128088453
654.195947053989,0.393321271788408588
651.9786217075599,0.392071592480724484
649.7604709630049,0.390990129253243668
647.5416509680463,0.390045059211163003
645.3222808203413,0.389212110260211186
644.0493229588185,0.388777555110220163
643.1063555367309,0.387677098248201901
640.8938989076994,0.385435174676038328
638.6835531095211,0.382763063923873159
636.4696917222361,0.38080742998531597
634.2552376043758,0.378972594496488457
632.039163575939,0.377467896669659908
630.8255489517849,0.376753507014027988
629.8284528363714,0.374870160947087139
627.6212533214883,0.371556837879799873
625.4100540029144,0.369058674524480934
623.1961692708225,0.36710779825596962
620.9803944685723,0.365542118153254603
619.6267003009161,0.364729458917835814
618.7697594258095,0.36292895542710929
616.5689910849605,0.358304959542344426
614.3688721770056,0.353548609279195292
613.9039131189173,0.352705410821643639
612.1681812357554,0.348908839361609213
609.9666860624129,0.34443297188805011
608.1811259369182,0.340681362725450576
607.767389026226,0.339509124216209823
605.572481047585,0.333703983636463142
603.4418108995834,0.328657314629258401
603.3749074680206,0.328477723461684357
601.1805920625521,0.322587447634445912
598.9862766570835,0.316697171807207356
598.9624699064915,0.316633266533066227
596.7919612516149,0.310806895979968523
594.5976458461464,0.304916620152729967
594.4831289133994,0.304609218436874052
592.4033304406779,0.299026344325491467
590.2090150352094,0.293136068498253022
590.0037879203069,0.292585170340680989
588.0146996297408,0.28724579267101441
585.8203842242723,0.281355516843775855
585.5244469272146,0.280561122244488814
583.6260688188038,0.275465241016537354
581.4317534133353,0.269574965189298854
581.0451059341226,0.26853707414829664
579.2374380078668,0.263684689362060298
577.0431226023983,0.257794413534821798
576.5657649410305,0.256513026052104465
574.8488071969297,0.251904137707583242
572.6544917914612,0.246013861880344742
572.0864239479381,0.244488977955911402
570.497961803492,0.234474289452815815
570.2068930632483,0.232464929859719227
569.3625703986861,0.220440881763527052
568.518247734124,0.208416833667334878
568.4490790902162,0.207431798992791405
567.6739250695618,0.196392785571141815
566.8296024049998,0.18436873747494964
566.412741596711,0.17843219849683073
565.9852797404377,0.172344689378757465
565.2942462927922,0.16032064128256529
565.2868409447465,0.148296593186373116
565.279435596701,0.136272545090180053
565.2720302486551,0.124248496993987878
565.2646249006094,0.112224448897795703
565.257219552564,0.100200400801603529
565.2498142045183,0.0881763527054104657
565.2424088564727,0.0761523046092182909
565.2350035084271,0.0641282565130261162
565.2275981603814,0.0521042084168339414
565.0245063563215,0.0498256068097903751
564.1299121477359,0.0400801603206408785
562.9589923552583,0.031337312962549678
562.5195448011636,0.0280561122244487038
560.9091774545914,0.016032064128256529
560.8717023219851,0.0157522504585186421
559.2988101080191,0.00400801603206435431
558.7844122887119,0.000167187954487806566
557.688442761447,-0.00801603206412826452
556.6971222554388,-0.0154178745495431278
556.0780754148747,-0.0200400801603208834
554.6098322221656,-0.0310029370535748125
554.4677080683023,-0.0320641282565130581
552.85734072173,-0.0440881763527052328
552.5225421888924,-0.0465879995576057096
551.2469733751578,-0.0561122244488978517
550.4352521556193,-0.06217306206163669
549.6366060285856,-0.0681362725450900264
548.3479621223461,-0.0777581245656676495
548.0262386820133,-0.0801603206412826452
546.4158713354409,-0.09218436873747482
546.260672089073,-0.0933431870696986299
544.8055039888687,-0.104208416833667439
544.1733820557998,-0.108928249573729416
543.1951366422965,-0.116232464929859614
542.0860920225267,-0.124513312077760341
541.5847692957242,-0.128256513026052232
539.9988019892534,-0.140098374581792112
539.9744019491519,-0.140280561122244407
540.0051731921747,-0.140841369688012058
541.188872255796,-0.152304609218437026
542.4036366427521,-0.161450680060707785
542.7858843133448,-0.164328657314629201
544.3828963708936,-0.17635270541082182
544.7786339340887,-0.179332249285167639
545.9799084284425,-0.188376753507013994
547.1536312254252,-0.197213818509627464
547.5769204859912,-0.200400801603206613
549.1739325435402,-0.212424849699398788
549.5286285167616,-0.21509538773408754
550.770944601089,-0.224448897795591407
551.9036258080981,-0.232976956958547088
552.3679566586379,-0.236472945891783609
551.9520424543888,-0.238228694243050099
549.827513506403,-0.245806794116608274
548.943112050879,-0.2484969939879762
547.6898231653537,-0.252309287124275472
545.5521328243043,-0.258811780131942448
544.9902140707911,-0.260521042084168375
543.4144424832549,-0.265314273139609646
541.2767521422056,-0.271816766147277011
541.0373160907031,-0.27254509018036055
539.1390618011562,-0.278319259154944154
537.0844181106152,-0.284569138276553168
537.0013714601068,-0.284821752162611186
534.8636811190574,-0.291324245170278384
533.1315201305275,-0.296593186372745343
532.725990778008,-0.297826738177945527
530.5883004369588,-0.304329231185612614
529.1786221504394,-0.308617234468937962
528.4506100959094,-0.310831724193279757
526.31291975486,-0.3173342172009469
525.2257241703514,-0.320641282565130137
524.1752294138108,-0.323836710208613932
522.0375390727614,-0.330339203216281019
521.2728261902636,-0.332665330661322756
519.899848731712,-0.336841696223948273
517.7621583906628,-0.343344189231615304
517.3199282101757,-0.34468937875751493
515.6244680496134,-0.349846682239282503
513.486777708564,-0.356349175246949756
513.4272112155678,-0.356713426853707549
511.46007431481115,-0.368737474949899724
511.4229977661066,-0.368963893179460045
510.55560038629915,-0.380761523046092343
509.67155605441053,-0.392785571142284518
509.51970897487735,-0.394850870948770694
508.7875117225221,-0.404809619238477136
507.9034673906335,-0.416833667334669367
507.61642018364813,-0.420737848718081675
507.0194230587449,-0.42885771543086193
506.13537872685646,-0.440881763527054049
505.71313139241886,-0.446624826487392546
505.2513343949679,-0.452905811623246724
504.3672900630793,-0.464929859719438898
503.80984260118976,-0.472511804256703194
503.4832457311907,-0.476953907815631517
502.5992013993023,-0.488977955911823692
501.9065538099604,-0.498398782026014064
501.71515706741366,-0.501002004008015866
500.8311127355251,-0.513026052104208485
500.00326501873116,-0.524285759795325434
499.94706840363665,-0.52505010020040066
499.0630240717481,-0.537074148296593279
498.17897973985947,-0.549098196392785454
498.0999762275019,-0.55017273756463625
497.29493540797097,-0.561122244488978072
496.4108910760824,-0.573146292585170247
496.1846276636196,-0.575074137727976553
494.93063982187107,-0.585170340681362866
494.1925033792836,-0.589356118297123421
492.8102720188122,-0.597194388777555041
492.17351621976616,-0.600805263429685876
490.6899042157533,-0.60921843687374766
490.1545290602487,-0.61225440856224822
488.5695364126946,-0.621242484969939834
488.13554190073125,-0.623703553694810564
486.4491686096358,-0.633266533066132564
486.11655474121375,-0.635152698827373241
484.32880080657696,-0.645290581162324628
484.09756758169624,-0.646601843959935696
482.20843300351817,-0.657314629258517247
482.07858042217873,-0.65805098909249804
480.08806520045937,-0.669338677354709422
480.0595932626613,-0.669500134225060384
478.0406061031439,-0.680949279357622728
477.9676973974004,-0.68136272545090204
476.0216189436264,-0.692398424490185072
475.8473295943417,-0.693386773547094215
474.00263178410887,-0.70384756962274786
473.72696179128286,-0.70541082164328639
471.9836446245914,-0.715296714755310203
471.606593988224,-0.717434869739479009
469.96465746507397,-0.726745859887872436
469.48622618516526,-0.729458917835671183
467.9456703055565,-0.738195005020434891
467.2529612720124,-0.741482965931863802
465.8918356367727,-0.747932852897562506
464.6707817137808,-0.753507014028055977
463.8312562887761,-0.757339481951057492
462.03684079345436,-0.765531062124248596
461.77067694077954,-0.766746111004552588
459.71009759278286,-0.776152740058047796
459.4028998731279,-0.77755511022044077
457.6495182447863,-0.785559369111542893
456.7689589528015,-0.789579158316633389
455.58893889678967,-0.794965998165037879
454.13501803247516,-0.801603206412825675
453.52835954879305,-0.804372627218532976
451.50107711214866,-0.813627254509018183
451.46778020079654,-0.813779256272028073
449.4072008527998,-0.82318588532552317
448.86713619182234,-0.825651302605210358
447.381436161837,-0.834459753996337317
446.9170030351242,-0.837675350701402976
446.1094935021796,-0.84969939879759504
445.614105449123,-0.857075868713079059
445.30198396923504,-0.86172344689378777
444.49447443629043,-0.873747494989979945
443.90318954986196,-0.882551896204962882
443.68696490334594,-0.885771543086172564
442.8794553704013,-0.897795591182364738
442.19227365060095,-0.908027923696846706
442.0719458374566,-0.909819639278557357
441.26443630451206,-0.921843687374749532
440.4813577513399,-0.933503951188730419
440.4569267715675,-0.933867735470941707
439.6494172386228,-0.945891783567134326
438.8421936102281,-0.9579158316633265
438.77159955629514,-0.959038667753133067
438.0674940100909,-0.969939879759519119
437.34718945874505,-0.981963927855711294
437.10066549175286,-0.986138783757540382
436.6371730879575,-0.993987975951903913
435.9271567171699,-1.00601202404809609
435.4502302481534,-1.01408872063952904
435.21714034638234,-1.01803607214428871
434.5071239755948,-1.03006012024048088
434.02110748030134,-1.0420841683366735
433.86266183130664,-1.0467042954456871
433.60874694146935,-1.05410821643286568
433.1963864026373,-1.06613226452905829
432.7840258638053,-1.07815631262525047
432.4073943621902,-1.08913853537330918
432.3716653249734,-1.09018036072144309
431.9593047861413,-1.10220440881763526
431.5469442473093,-1.11422845691382788
431.13458370847724,-1.12625250501002006
430.95212689307357,-1.13157277530093126
430.7222231696453,-1.13827655310621267
430.3098626308133,-1.15030060120240485
429.8975020919812,-1.16232464929859702
429.4968594239571,-1.17400701522855311
429.4851415531493,-1.17434869739478964
429.0727810143172,-1.18637274549098182
428.66042047548524,-1.19839679358717444
428.2480599366532,-1.21042084168336661
428.0415919548406,-1.21644125515617496
427.89254021543167,-1.22244488977955923
427.5940201695093,-1.2344689378757514
427.29550012358686,-1.24649298597194402
426.52959972629407,-1.25709996800856527
426.43543782210423,-1.2585170340681362
424.7240878050111,-1.27054108216432882
424.43239820777944,-1.27266490989942538
423.0726875109503,-1.28256513026052099
422.3339168386138,-1.28794421014089777
421.4212872168894,-1.29458917835671361
420.23543546944813,-1.30322351038237016
419.76988692282856,-1.30661322645290578
418.1369541002824,-1.31850281062384256
418.1184866287677,-1.3186372745490984
416.46708633470695,-1.33066132264529058
416.03847273111677,-1.33378211086531495
414.815686040646,-1.3426853707414832
413.9399913619511,-1.34906141110678734
413.1642857465852,-1.35470941883767537
411.84150999278546,-1.36434071134825974
411.51288545252436,-1.36673346693386755
409.86148515846344,-1.37875751503006017
409.74302862361975,-1.37962001158973235
408.21008486440275,-1.39078156312625234
407.6445472544541,-1.39489931183120497
406.55868457034177,-1.40280561122244496
405.54606588528844,-1.41017861207267714
404.90728427628096,-1.41482965931863713
403.4475845161228,-1.42545791231414976
403.25588398222004,-1.42685370741482975
401.60448368815923,-1.43887775551102193
401.34910314695713,-1.44073721255562215
399.9530833940984,-1.45090180360721455
399.25062177779154,-1.45601651279709454
398.30168310003756,-1.46292585170340672
397.1521404086258,-1.47129581303856694
396.6502828059767,-1.47494989979959934
396.48765849545225,-1.48697394789579152
396.9138002174947,-1.49899799599198413
397.3399419395373,-1.51102204408817631
397.42390218936004,-1.51339107305158582
397.76608366157984,-1.52304609218436893
398.1922253836225,-1.5350701402805611
398.61836710566496,-1.54709418837675372
399.0445088277076,-1.5591182364729459
399.4706505497501,-1.57114228456913851
399.89679227179266,-1.58316633266533069
400.1103950253429,-1.58919336463454486
400.32293399383525,-1.59519038076152286
400.7490757158778,-1.60721442885771548
401.17521743792025,-1.61923847695390766
401.45969126854584,-1.63126252505010028
401.6229163213234,-1.64328657314629245
401.78614137410085,-1.65531062124248507
401.9493664268784,-1.66733466933867724
402.1125914796559,-1.67935871743486986
402.2758165324334,-1.69138276553106204
402.43904158521093,-1.70340681362725466
402.60226663798846,-1.71543086172344683
402.765491690766,-1.72745490981963945
403.03137799313856,-1.73947895791583162
403.2407682744752,-1.7476668172369707
403.3388721396447,-1.75150300601202424
403.64636628615096,-1.76352705410821642
403.95386043265717,-1.77555110220440904
404.26135457916337,-1.78757515030060121
404.5688487256695,-1.79959919839679383
404.8763428721757,-1.81162324649298601
405.1421769051684,-1.82364729458917818
405.21009951877045,-1.8356713426853708
405.2603463161596,-1.84769539078156297
405.3105931135487,-1.85971943887775559
405.36083991093784,-1.87174348697394777
405.411086708327,-1.88376753507014039
