##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +4.8602000e-13   +4.8602000e-13
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +4.8602000e-13   +4.8602000e-13
  +3.6000000e-01   +3.9000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.9000000e-01   +4.2000000e-01   +4.8602000e-13   +4.8602000e-13
  +4.2000000e-01   +4.5000000e-01   +9.7203000e-13   +6.8733000e-13
  +4.5000000e-01   +4.8000000e-01   +9.7204000e-13   +6.8733608e-13
  +4.8000000e-01   +5.1000000e-01   +1.9440700e-12   +9.7203570e-13
  +5.1000000e-01   +5.4000000e-01   +1.4580600e-12   +8.4181133e-13
  +5.4000000e-01   +5.7000000e-01   +2.9161000e-12   +1.1904940e-12
  +5.7000000e-01   +6.0000000e-01   +3.8881300e-12   +1.3746630e-12
  +6.0000000e-01   +6.3000000e-01   +5.3462200e-12   +1.6119348e-12
  +6.3000000e-01   +6.6000000e-01   +8.7484300e-12   +2.0619963e-12
  +6.6000000e-01   +6.9000000e-01   +8.7483700e-12   +2.0619928e-12
  +6.9000000e-01   +7.2000000e-01   +1.8954800e-11   +3.0352280e-12
  +7.2000000e-01   +7.5000000e-01   +2.6731000e-11   +3.6044504e-12
  +7.5000000e-01   +7.8000000e-01   +3.4021200e-11   +4.0663318e-12
  +7.8000000e-01   +8.1000000e-01   +3.4507200e-11   +4.0952836e-12
  +8.1000000e-01   +8.4000000e-01   +5.3947800e-11   +5.1204861e-12
  +8.4000000e-01   +8.7000000e-01   +6.1724000e-11   +5.4770938e-12
  +8.7000000e-01   +9.0000000e-01   +8.9910900e-11   +6.6105513e-12
  +9.0000000e-01   +9.3000000e-01   +9.6228300e-11   +6.8388897e-12
  +9.3000000e-01   +9.6000000e-01   +1.4337800e-10   +8.3475602e-12
  +9.6000000e-01   +9.9000000e-01   +1.7302400e-10   +9.1701328e-12
  +9.9000000e-01   +1.0200000e+00   +2.0655800e-10   +1.0019574e-11
  +1.0200000e+00   +1.0500000e+00   +2.3912000e-10   +1.0780362e-11
  +1.0500000e+00   +1.0800000e+00   +2.7265400e-10   +1.1511513e-11
  +1.0800000e+00   +1.1100000e+00   +3.4021200e-10   +1.2858817e-11
  +1.1100000e+00   +1.1400000e+00   +4.0242400e-10   +1.3985131e-11
  +1.1400000e+00   +1.1700000e+00   +4.7095000e-10   +1.5129112e-11
  +1.1700000e+00   +1.2000000e+00   +5.2781300e-10   +1.6016509e-11
  +1.2000000e+00   +1.2300000e+00   +5.9488700e-10   +1.7003678e-11
  +1.2300000e+00   +1.2600000e+00   +6.6778800e-10   +1.8015421e-11
  +1.2600000e+00   +1.2900000e+00   +7.5429900e-10   +1.9146865e-11
  +1.2900000e+00   +1.3200000e+00   +7.9900700e-10   +1.9706230e-11
  +1.3200000e+00   +1.3500000e+00   +8.5782100e-10   +2.0418491e-11
  +1.3500000e+00   +1.3800000e+00   +9.3024000e-10   +2.1262880e-11
  +1.3800000e+00   +1.4100000e+00   +9.7543000e-10   +2.1773373e-11
  +1.4100000e+00   +1.4400000e+00   +9.9439000e-10   +2.1983851e-11
  +1.4400000e+00   +1.4700000e+00   +1.0148000e-09   +2.2208343e-11
  +1.4700000e+00   +1.5000000e+00   +1.0045900e-09   +2.2096434e-11
  +1.5000000e+00   +1.5300000e+00   +1.0172300e-09   +2.2234980e-11
  +1.5300000e+00   +1.5600000e+00   +1.0123800e-09   +2.2181762e-11
  +1.5600000e+00   +1.5900000e+00   +1.0274300e-09   +2.2346212e-11
  +1.5900000e+00   +1.6200000e+00   +1.0162500e-09   +2.2224351e-11
  +1.6200000e+00   +1.6500000e+00   +9.2489000e-10   +2.1201712e-11
  +1.6500000e+00   +1.6800000e+00   +9.0009000e-10   +2.0915664e-11
  +1.6800000e+00   +1.7100000e+00   +8.7920100e-10   +2.0671454e-11
  +1.7100000e+00   +1.7400000e+00   +8.6608100e-10   +2.0516606e-11
  +1.7400000e+00   +1.7700000e+00   +8.3206700e-10   +2.0109624e-11
  +1.7700000e+00   +1.8000000e+00   +7.6547400e-10   +1.9288196e-11
  +1.8000000e+00   +1.8300000e+00   +7.2221700e-10   +1.8735360e-11
  +1.8300000e+00   +1.8600000e+00   +6.7459200e-10   +1.8107024e-11
  +1.8600000e+00   +1.8900000e+00   +6.2258900e-10   +1.7395093e-11
  +1.8900000e+00   +1.9200000e+00   +5.8662400e-10   +1.6885161e-11
  +1.9200000e+00   +1.9500000e+00   +5.0254100e-10   +1.5628278e-11
  +1.9500000e+00   +1.9800000e+00   +4.4422000e-10   +1.4693449e-11
  +1.9800000e+00   +2.0100000e+00   +3.4021300e-10   +1.2858787e-11
  +2.0100000e+00   +2.0400000e+00   +2.9306600e-10   +1.1934690e-11
  +2.0400000e+00   +2.0700000e+00   +2.3863400e-10   +1.0769434e-11
  +2.0700000e+00   +2.1000000e+00   +1.2977000e-10   +7.9415496e-12
  +2.1000000e+00   +2.1300000e+00   +8.0191100e-11   +6.2430354e-12
