##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +0.0000000e+00   +0.0000000e+00
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +3.9177000e-13   +3.9177000e-13
  +3.3000000e-01   +3.6000000e-01   +3.9177000e-13   +3.9177000e-13
  +3.6000000e-01   +3.9000000e-01   +0.0000000e+00   +0.0000000e+00
  +3.9000000e-01   +4.2000000e-01   +3.9177000e-13   +3.9177000e-13
  +4.2000000e-01   +4.5000000e-01   +1.5670800e-12   +7.8354000e-13
  +4.5000000e-01   +4.8000000e-01   +1.1753000e-12   +6.7856028e-13
  +4.8000000e-01   +5.1000000e-01   +3.9177000e-13   +3.9177000e-13
  +5.1000000e-01   +5.4000000e-01   +3.9177000e-13   +3.9177000e-13
  +5.4000000e-01   +5.7000000e-01   +1.5670700e-12   +7.8353520e-13
  +5.7000000e-01   +6.0000000e-01   +2.7423800e-12   +1.0365225e-12
  +6.0000000e-01   +6.3000000e-01   +6.6600600e-12   +1.6152931e-12
  +6.3000000e-01   +6.6000000e-01   +8.2271000e-12   +1.7952960e-12
  +6.6000000e-01   +6.9000000e-01   +1.1361130e-11   +2.1097309e-12
  +6.9000000e-01   +7.2000000e-01   +1.4887130e-11   +2.4150387e-12
  +7.2000000e-01   +7.5000000e-01   +2.4289500e-11   +3.0847882e-12
  +7.5000000e-01   +7.8000000e-01   +3.3300200e-11   +3.6118464e-12
  +7.8000000e-01   +8.1000000e-01   +4.0351800e-11   +3.9760477e-12
  +8.1000000e-01   +8.4000000e-01   +5.3671800e-11   +4.5855066e-12
  +8.4000000e-01   +8.7000000e-01   +6.6208000e-11   +5.0929556e-12
  +8.7000000e-01   +9.0000000e-01   +8.7362800e-11   +5.8503353e-12
  +9.0000000e-01   +9.3000000e-01   +1.1400400e-10   +6.6830159e-12
  +9.3000000e-01   +9.6000000e-01   +1.3398300e-10   +7.2450279e-12
  +9.6000000e-01   +9.9000000e-01   +1.6767500e-10   +8.1049103e-12
  +9.9000000e-01   +1.0200000e+00   +1.9314100e-10   +8.6985818e-12
  +1.0200000e+00   +1.0500000e+00   +2.4171900e-10   +9.7312061e-12
  +1.0500000e+00   +1.0800000e+00   +2.9852400e-10   +1.0814412e-11
  +1.0800000e+00   +1.1100000e+00   +3.4827900e-10   +1.1680978e-11
  +1.1100000e+00   +1.1400000e+00   +3.9764200e-10   +1.2481294e-11
  +1.1400000e+00   +1.1700000e+00   +4.5954100e-10   +1.3417574e-11
  +1.1700000e+00   +1.2000000e+00   +5.3005900e-10   +1.4410364e-11
  +1.2000000e+00   +1.2300000e+00   +5.9744200e-10   +1.5298905e-11
  +1.2300000e+00   +1.2600000e+00   +6.6796100e-10   +1.6176588e-11
  +1.2600000e+00   +1.2900000e+00   +7.3926000e-10   +1.7018175e-11
  +1.2900000e+00   +1.3200000e+00   +8.3053900e-10   +1.8038218e-11
  +1.3200000e+00   +1.3500000e+00   +8.6541800e-10   +1.8412990e-11
  +1.3500000e+00   +1.3800000e+00   +9.5199000e-10   +1.9312128e-11
  +1.3800000e+00   +1.4100000e+00   +9.8921000e-10   +1.9685987e-11
  +1.4100000e+00   +1.4400000e+00   +9.9549000e-10   +1.9748220e-11
  +1.4400000e+00   +1.4700000e+00   +1.0276000e-09   +2.0064418e-11
  +1.4700000e+00   +1.5000000e+00   +1.0354300e-09   +2.0140653e-11
  +1.5000000e+00   +1.5300000e+00   +9.8959000e-10   +1.9689916e-11
  +1.5300000e+00   +1.5600000e+00   +9.8843000e-10   +1.9678207e-11
  +1.5600000e+00   +1.5900000e+00   +9.9665000e-10   +1.9759920e-11
  +1.5900000e+00   +1.6200000e+00   +9.6883000e-10   +1.9482290e-11
  +1.6200000e+00   +1.6500000e+00   +9.6609000e-10   +1.9454695e-11
  +1.6500000e+00   +1.6800000e+00   +9.1947000e-10   +1.8979432e-11
  +1.6800000e+00   +1.7100000e+00   +9.0536000e-10   +1.8833304e-11
  +1.7100000e+00   +1.7400000e+00   +8.8616000e-10   +1.8632581e-11
  +1.7400000e+00   +1.7700000e+00   +8.4503300e-10   +1.8195004e-11
  +1.7700000e+00   +1.8000000e+00   +8.3916300e-10   +1.8131608e-11
  +1.8000000e+00   +1.8300000e+00   +7.9254700e-10   +1.7620756e-11
  +1.8300000e+00   +1.8600000e+00   +7.6667100e-10   +1.7330947e-11
  +1.8600000e+00   +1.8900000e+00   +6.9185800e-10   +1.6463461e-11
  +1.8900000e+00   +1.9200000e+00   +6.7775300e-10   +1.6294825e-11
  +1.9200000e+00   +1.9500000e+00   +6.5659900e-10   +1.6038433e-11
  +1.9500000e+00   +1.9800000e+00   +6.0762800e-10   +1.5428813e-11
  +1.9800000e+00   +2.0100000e+00   +5.5748300e-10   +1.4778466e-11
  +2.0100000e+00   +2.0400000e+00   +5.0185200e-10   +1.4021708e-11
  +2.0400000e+00   +2.0700000e+00   +4.6346000e-10   +1.3474642e-11
  +2.0700000e+00   +2.1000000e+00   +4.0939600e-10   +1.2664412e-11
  +2.1000000e+00   +2.1300000e+00   +3.5572400e-10   +1.1805068e-11
